공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,SCF0735,1,35158,***,"(긴급)로드, 용접용 등 18종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509031030,20250903
재공고,SCF0554,2,19545,***,"창,관찰용 등 20종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509031030,20250903
긴급공고,SCF0737,1,28415,***,전원공급기 6EA 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509031030,20250903
긴급공고,SCF0738,1,32039,***,"밸브,버섯형,엔진용 등 5종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509031030,20250903
긴급공고,SCF0736,1,31794,***,"시험기,압력,게이지용 등 1종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509031030,20250903
긴급공고,LDH0729,1,35555,***,"(기동) 리테이너,배선장치용 등 22종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202509031300,20250903
정상공고,LDG0073,1,35872,***,유도탄 야전정비용 수리부속(볼트 등) 제조,2025,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,202509031030,20250903
정상공고,LDG0074,1,35877,***,천마신궁유도탄 군직정비용 수리부속(기계류) 제조,2025,LDG,육군 탄약지원사령부,일반경쟁,총액제,적격심사제,202509031030,20250903
긴급공고,LCG0100,1,35666,***,25-육-171 영상편집기용 PC 제조 설치,2025,LCG,육군본부,제한경쟁,총액제,적격심사제,202509031100,20250903
긴급공고,HDM0046,1,36116,***,25-0158 GUC 11차 구매,2025,HDM,공군제17전투비행단,일반경쟁,총액제,적격심사제,202509031100,20250903
긴급공고,HCQ0052,1,35941,***,매립폐기물 선별처리 용역,2025,HCQ,공군제5공중기동비행단,제한경쟁,총액제,적격심사제,202509031100,20250903
정상공고,EBB0311,1,8520H,***,항공·방공 마일즈 교전훈련장비,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202509031100,20250903
정상공고,EBB0310,1,4956P,***,2025년 K-CAM2 수리부속(리튬전지),2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202509031100,20250903
정상공고,EBB0307,1,6301A,***,"덮개, 사령관 지휘소 지붕용",2025,EBB,지상공통전력운영계약팀,제한경쟁,총액제,적격심사제,202509021430,20250902
정상공고,UMM0768,1,32941,***,(25F156-A) 폐리튬 전지 위탁 처리 용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202509021100,20250902
정상공고,UMM0765,1,35623,***,(256228-C) 25년 정비피복 제조(8사단),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202509021100,20250902
정상공고,UMM0766,1,33752,***,25-F-농약 추가 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202509021100,20250902
정상공고,UMM0769,1,35609,***,(256227-F) 취사정비용품 등 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202509021100,20250902
긴급공고,SFC0163,1,35616,***,시계 드라이버 세트 등 60품목 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202509021030,20250902
재공고,SFC0155,2,34000,***,25-덕-UTM VPN SW 라이선스 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCU0040,1,35279,***,긴척추고정판 등 7종 구매,2025,SCU,해군 기동함대사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCK0123,1,36054,***,25-00사 수통 세척용역,2025,SCK,해군교육사령부,일반경쟁,총액제,적격심사제,202509021030,20250902
재공고,SCI0109,2,33401,***,(긴급) 액션캠 1점 구매,2025,SCI,제9121부대,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCF0719,1,34564,***,(긴급) ICU 모듈 등 9종,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCF0721,1,35598,***,"'25년 P-3 항공기 방빙장치, 시간측정기 부품정비",2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCF0727,1,34765,***,장갑 등 121종 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCF0726,1,34859,***,비상소화펌프 60GPM 4EA 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCF0729,1,35362,***,25-00창 근골격계부담작업 유해요인조사용역,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCF0732,1,33596,***,해병대 에어컨 가스 회수 충전기 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,SCF0731,1,33287,***,'25년 P-3 야전 SIL 유지보수 용역,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202509021030,20250902
정상공고,MHD0092,1,35223,***,2025년도 방위사업청 대국민 인지도조사 용역사업,2025,MHD,방위사업청(운영지원과),협상에의한계약(전자),총액제,최저가격제,202509021500,20250902
정정공고,MFL0017,2,33217,***,비행안전구역 미준수 공항사례 및 해소방안 연구,2025,MFL,합동참모본부,2단계경쟁(동시),총액제,최저가격제,202509021000,20250902
재공고,MFL0016,3,28534,***,2025 자료유출방지 전자감응시스템 제조 설치,2025,MFL,합동참모본부,제한경쟁,총액제,적격심사제,202509021030,20250902
정상공고,MDG0153,1,34266,***,25년 강릉병원 의무비품 이전용역,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202509021100,20250902
긴급공고,MDD0057,1,35685,***,(수도-19) '25년 후반기 소방종합정밀점검 용역,2025,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202509021700,20250902
재공고,LKH0059,2,31277,***,'25년 정수기 임차용역,2025,LKH,제6128부대,제한경쟁,총액제,적격심사제,202509021100,20250902
정정공고,LHG0026,2,34354,***,건설폐기물 처리용역,2025,LHG,제1862부대,일반경쟁,총액제,적격심사제,202509021100,20250902
긴급공고,LGI0060,1,34388,001,'25-4차 부대계약 부식(양구지역) 구매,2025,LGI,제3군수지원여단,2단계경쟁(동시),단가제,최저가격제,202509021030,20250902
긴급공고,LGI0058,1,34385,001,'25-4차 부대계약 부식(고성지역) 구매,2025,LGI,제3군수지원여단,2단계경쟁(동시),단가제,최저가격제,202509021030,20250902
긴급공고,LGI0061,1,34389,001,'25-4차 부대계약 부식(인제지역) 구매,2025,LGI,제3군수지원여단,2단계경쟁(동시),단가제,최저가격제,202509021030,20250902
긴급공고,LGI0057,1,34381,001,'25-4차 부대계약 부식(강릉지역) 구매,2025,LGI,제3군수지원여단,2단계경쟁(동시),단가제,최저가격제,202509021030,20250902
정상공고,LDH0717,1,35090,***,(자재) 6각 구멍붙이 볼트 등 11종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202509021300,20250902
긴급공고,LDH0727,1,35891,***,K1 회로카드조립체(디지탈 입출력 카드 결합체) 4종,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202509021300,20250902
정상공고,LDH0718,1,35492,***,(자재) 스테인리스 파우더 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202509021300,20250902
긴급공고,LDH0726,1,35888,***,"K1 패드,완충용 등 9종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202509021300,20250902
재공고,LDH0694,2,33892,***,(자재) 마봉 특수강 등 14종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202509021300,20250902
긴급공고,LDH0719,1,35245,***,K1전차변속기 성능시험장비 외주정비 용역,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202509021300,20250902
긴급공고,LDC0025,1,35973,***,국제과학화전투경연대회 영상장비 등 임차용역,2025,LDC,육군과학화전투훈련단,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,HCF0239,1,33662,***,'25~'26 자동화 점검장비(PT8100i) 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202509021100,20250902
재공고,HCF0237,2,34177,***,'25~'26 RC-800 거리측정장비 등 2종 외주정비,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,HCF0238,1,33663,***,'25~'26 조기경보(SPS-1000) 자동점검장비 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202509021100,20250902
긴급공고,HCF0243,1,30615,***,'25~'26 F-16 ASPJ 지원장비 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202509021100,20250902
긴급공고,HCF0241,1,35605,***,비행복 계급장류 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202509021030,20250902
긴급공고,HCF0240,1,33661,***,'25~'26 광전송장비 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202509021100,20250902
정상공고,ELA0045,1,3502,***,일반공구류(K105A1 부대정비 및 야전정비용),2025,ELA,화력총괄계약팀,일반경쟁,총액제,적격심사제,202509021100,20250902
재공고,EKA0037,2,7095,***,조준발광구KF816 외 2(편제_60mm박격포),2025,EKA,기동총괄계약팀,수의계약,총액제,적격심사제,202509021030,20250902
재공고,EKA0031,2,9820,***,"발전기세트,디젤엔진식(10KW)",2025,EKA,기동총괄계약팀,제한경쟁,총액제,적격심사제,202509021030,20250902
재공고,EBH0125,3,2871A,***,25년 천마 변속기 수리부속(제조),2025,EBH,해상공중전력운영계약팀,제한경쟁,총액제,적격심사제,202509021100,20250902
긴급공고,LBA0041,1,33379,***,'25년 10~12월 식자재 다수품목 단가계약,2025,LBA,제 2167부대,2단계경쟁(동시),총액제,최저가격제,202509011500,20250901
긴급공고,SCF0723,1,30720,***,티그용접기 등 5종 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509011030,20250901
긴급공고,SCF0722,1,30974,***,목재선반 1SE 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509011030,20250901
긴급공고,SCF0724,1,32003,***,해양부생물 방지장치 제조,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202509011030,20250901
정정공고,NIT0024,2,34186,***,군 복무 중 사망한 미순직자 재조사 등 방안연구 연구,2025,NIT,국방부조사본부,협상에의한계약(서류),총액제,최저가격제,202509011100,20250901
긴급공고,MDK0029,1,35805,***,'25년 훈련병 의류대 택배수송 용역 계약 재의뢰,2025,MDK,국군수송사령부,일반경쟁,총액제,적격심사제,202509011030,20250901
정정공고,MDK0028,2,35803,***,'25년 전군 택배수송 용역 계약 의뢰,2025,MDK,국군수송사령부,일반경쟁,총액제,적격심사제,202509011030,20250901
긴급공고,MDK0027,1,35796,***,'25-2차 아크부대 재보급 항공수송 용역,2025,MDK,국군수송사령부,일반경쟁,총액제,적격심사제,202509011030,20250901
긴급공고,LGP0095,1,35690,001,25-4차 빵류 다수품목 단가계약(구매),2025,LGP,제1군수지원사령부,일반경쟁,단가제,적격심사제,202509011100,20250901
정상공고,EBB0303,1,1440,***,표준차 유지부품,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202508291100,20250829
정상공고,UMM0745,1,17426,***,25-D-54톤 트렉터(야드용) 구매(251024-F),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202508291100,20250829
정상공고,UMM0762,1,35303,***,"25-F-1,200kw급 디젤발전기 제조",2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202508291100,20250829
정상공고,UMM0747,1,34989,***,25-N-25-28-00사 정수기 임차용역(25H135-J),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202508291100,20250829
정상공고,UMM0751,1,33589,***,"25-N-오일펜스 와인더, 신속전장형 구매",2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202508291100,20250829
정상공고,UMM0755,1,33748,***,25-M-안전벨트 등 3품목 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202508291100,20250829
정상공고,UMM0759,1,35289,***,(25G158-A) 노후 LAN 장비 구매 사업 금융리스,2025,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202508291100,20250829
긴급공고,LCG0097,1,34415,***,25-육-193 Army TIGER 예산 판단 및 획득 전략 연구,2025,LCG,육군본부,협상에의한계약(전자),총액제,최저가격제,202508291100,20250829
정상공고,EWA0006,1,1004A,***,"장-III B-I 정비지원장비(시험세트,증폭기용 등 2종)",2025,EWA,한국형잠수함총괄계약팀,제한경쟁,총액제,적격심사제,202508291400,20250829
정상공고,EKA0040,1,7097,***,조준장치(편제_60mm박격포),2025,EKA,기동총괄계약팀,지명경쟁,총액제,적격심사제,202508291330,20250829
정상공고,EKA0039,1,7096,***,"조준기,총강용,광학용(편제_60mm박격포)",2025,EKA,기동총괄계약팀,지명경쟁,총액제,적격심사제,202508291100,20250829
정상공고,EBB0305,1,1002,***,중형표준차량 특수공구(부대 및 야전정비),2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202508291500,20250829
정상공고,EBB0304,1,1441,***,소형전술차 유지부품,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202508291100,20250829
재공고,EKA0032,2,7400,***,"`25년 측지기,전자식거리측정용,적외선식",2025,EKA,기동총괄계약팀,수의계약,총액제,적격심사제,202508281030,20250828
긴급공고,UMM0760,1,35296,***,(25F164-B) 국방대체력단련장 코스관리 위탁 용역,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202508281100,20250828
정상공고,UMM0750,1,33008,***,(256230-E) 병영생활 플래너 표지 제조,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202508281100,20250828
정상공고,UMM0752,1,30596,***,(256198-D) 부족 마일즈장비(조립체) 제조,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202508281100,20250828
정상공고,UMM0748,1,34991,***,(256178-D)군악기(플루트 등 28종) 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202508281100,20250828
재공고,UMM0604,2,22021,***,25-F-'25'26 주파수용 교정기 구매(259083-G),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202508281100,20250828
정상공고,UMM0749,1,33941,***,(256220-D) 굴착기 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202508281100,20250828
긴급공고,SFC0159,1,35463,***,25-덕-2차 기념 골드바 셋트 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202508281030,20250828
긴급공고,SFC0162,1,35521,***,하부검색경 등 2품목 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202508281030,20250828
긴급공고,SCH0134,1,34608,***,25-2-24호 치킨까스 등 79종 구매,2025,SCH,해군작전사령부,제한경쟁,총액제,적격심사제,202508281030,20250828
