입찰공고번호,입찰공고차수,입찰공고명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
LNG0026,1,간부숙소비품(에어컨) 구매설치,총액계약,제한경쟁,적격심사제,Y,육군 제1군단,ZD00275,육군 제1군단,ZD00275,87.995,121483707.0,121544117.0,112704545.0,2023-05-18,10:30:00,개찰완료,106912220.0,88.005,2023-05-18,주식회사씨엔이,허관영,오세건,222-81-17639,충청북도 괴산군 괴산읍 문무로 85 중원대학교 산학연구동 405호()
MDD0088,1,23년 의무비품 구매 2-4차,총액계약,일반경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.995,40806187.0,41168810.0,38189990.0,2023-05-23,11:00:00,개찰완료,35908860.0,87.998,2023-05-24,주식회사 정운씨앤씨,이한슬,이한슬,739-81-02236,"경기도 김포시 고촌읍 인향로210번길6, 1층 30호"
SCF0306,1,콜드파이어 등 5종 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,,44000000.0,41228400.0,2023-06-29,10:30:00,순위확정,,,,,,,,
EBB0345,1,2023 진단키트 생물학무기용,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,206125000.0,0.0,2023-09-14,11:00:00,유찰,,,,,,,,
HDC0039,1,23-170 시설컨테이너 구매,총액계약,제한경쟁,적격심사제,Y,공군제1전투비행단,ZD00173,공군제1전투비행단,ZD00173,87.995,28722699.0,28686270.0,26600000.0,2023-08-31,10:30:00,개찰완료,25321677.0,88.159,2023-08-31,주식회사 이안코리아,임경진,이은진,121-86-41961,전라남도 장성군 남면 나노산단3로21
LCF0605,1,결합블럭 등 31항목 구매(궤도-005),총액계약,수의계약,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,994952200.0,904502000.0,2023-08-31,12:30:00,유찰,,,,,,,,
LCF0605,2,결합블럭 등 31항목 구매(궤도-005),총액계약,수의계약,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,994952200.0,904502000.0,2023-09-12,12:30:00,유찰,,,,,,,,
LCF0608,1,펌프 연료분사용 구매(궤도-007),총액계약,일반경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,1057320000.0,961200000.0,2023-08-31,12:30:00,유찰,,,,,,,,
LCF0609,1,와이어 로프 조립체 등 5항목 제조(일장-019),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,39910712.0,40049094.0,36408267.0,2023-08-31,12:30:00,개찰완료,35280000.0,88.397,2023-09-01,주식회사 모텍,정재웅,정혜영,550-87-01392,"인천광역시 부평구 주부토로236, C동 19층 16호(갈산동, 인천테크노밸리 U1센터)"
LDH0661,1,(특무) 모터 등 38품목 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,51335841.0,51264000.0,47536000.0,2023-09-05,13:00:00,개찰완료,45245711.0,88.136,2023-09-05,더블유비테크,공미경,공미경,822-15-01062,경기도 양주시 평화로1915-0 (봉양동)
EBB0158,1,클램프류,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,71576000.0,0.0,2023-05-23,11:00:00,유찰,,,,,,,,
HDQ0027,1,20비 23-59 15kw발전기 등 1종 제조설치,총액계약,제한경쟁,적격심사제,Y,제20전투비행단,ZD00161,제20전투비행단,ZD00161,87.995,,25294110.0,23454545.0,2023-04-24,11:00:00,유찰,,,,,,,,
UMM0210,1,23-D-1 600cc 하이브리드 승용차 구매,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,83528546.0,82970000.0,76944545.0,2023-04-27,11:00:00,개찰완료,82140300.0,98.337,2023-04-27,캠핑플레인(주),이동수,전혜원,245-88-02031,경기도 화성시 남양읍 남양로451번길5-9
EBB0316,1,고무  로드휠용(지명),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,632972000.0,0.0,2023-07-28,11:00:00,순위확정,,,,,,,,
EBB0316,2,고무  로드휠용(지명),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,632972000.0,0.0,2023-08-09,15:00:00,유찰,,,,,,,,
EBB0316,3,고무  로드휠용(지명),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,632972000.0,0.0,2023-08-22,11:00:00,유찰,,,,,,,,
LQG0075,1,(육성) 00부대 전투조끼 제조 납품,총액계약,제한경쟁,적격심사제,Y,육군 52보병사단,ZD00273,육군 52보병사단,ZD00273,87.995,44356350.0,44000000.0,43636363.0,2023-06-01,10:30:00,개찰완료,39058200.0,88.055,2023-06-01,주식회사순수팩토리,신지원,신지원,154-87-01267,경기도 고양시 덕양구 삼원로40-1 (삼송동)
SCF0235,2,볼 밸브 등 18종 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,86176386.0,85000000.0,81548090.0,2023-06-07,10:30:00,개찰완료,77174250.0,89.553,2023-06-07,명성오토카서비스,한기경,한기경,305-32-74752,대전광역시 중구 산성로131-1 (문화동)
LCF0510,1,링 피스톤용 등 1항목 구매(궤도),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,140541328.0,140978705.0,130725709.0,2023-05-31,11:30:00,개찰완료,123739820.0,88.045,2023-06-02,태한주식회사,명노헌,김진수,530-81-00325,부산광역시 강서구 가리새2로13번길14(생곡동)
LGI0057,1,23~'26년 LPG(액화석유가스) 구매,단가계약,일반경쟁,적격심사제,Y,제3130부대,ZD01109,제3130부대,ZD01109,82.995,1626.0,1618.0,13974948000.0,2023-06-01,13:30:00,개찰완료,1363.0,83.796,2023-06-01,영월LPG충전소,우대진,김순복,333-50-00832,강원도 영월군 북면 영월로1172-0
MDG0133,1,23년 전반기 병영도서관 도서 구매,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,90.0,6812228.0,6784000.0,6167272.0,2023-07-18,11:00:00,개찰완료,6131220.0,90.003,2023-07-18,애니콜,장문숙,장문숙,789-02-02556,"경기도 화성시 봉담읍 동화길82, 106동 2001호(동화마을 동일하이빌)"
SCI0094,1,스테인리스 대변기 45점 구매,총액계약,일반경쟁,적격심사제,Y,제9121부대,ZD00141,제9121부대,ZD00141,82.995,263068661.0,261910000.0,242865000.0,2023-07-18,10:30:00,개찰완료,218783637.0,83.165,2023-07-18,주식회사 드림팩토리,고은희,고은희,773-86-00704,경기도 남양주시 진건읍 진건오남로300 2층
UMM0379,1,(236284-F)고주파유도용해로 제조설치,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,,229500000.0,212809090.0,2023-07-18,11:00:00,유찰,,,,,,,,
UMM0379,2,(236284-F)고주파유도용해로 제조설치,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,228566819.0,229500000.0,212809090.0,2023-08-03,11:00:00,개찰완료,202686800.0,88.677,2023-08-03,대한테크,김인호,최영모,608-15-53095,경상남도 함안군 칠원읍 야촌강변길120-8
HCF0006,1,조달-부품-10  표시기 조립체 구매,총액계약,수의계약,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,,27170000.0,24700000.0,2023-07-17,14:30:00,유찰,,,,,,,,
SCF0339,1,자판  자료입력용 3EA 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,,7400000.0,6923454.0,2023-07-18,10:30:00,유찰,,,,,,,,
SCF0339,2,자판  자료입력용 3EA 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,,7400000.0,6923454.0,2023-08-01,10:30:00,순위확정,,,,,,,,
SCH0142,1,23-117호 통합선박정보관리체계(IVIMS) 연동체계 구축,총액계약,일반경쟁,적격심사제,Y,해군작전사령부,ZD00137,해군작전사령부,ZD00137,87.995,,270948000.0,251636363.0,2023-09-14,10:30:00,유찰,,,,,,,,
LDH0688,1,통신장비 세라믹필터 등 3품목 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,30012407.0,30135000.0,27943779.0,2023-09-19,13:00:00,개찰완료,26430582.0,88.065,2023-09-19,태양이엔지 주식회사,박준희,박준희,615-81-68228,경상남도 밀양시 중앙로 129()
LDH0686,1,(화공) 망간피막제등 3종구매,총액계약,수의계약,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,,2767000.0,2565927.0,2023-09-19,13:00:00,유찰,,,,,,,,
LDH0689,1,(화공) 콘텍트크리너ECC등 9종구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,19716311.0,19659000.0,18230045.0,2023-09-19,13:00:00,개찰완료,18500475.0,93.833,2023-09-21,주식회사 창원상사,이은석,이은석,804-81-00357,경상북도 포항시 남구 대해로89-1 (대도동)
LDH0727,1,(정비) 크롬크릿트 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,,9075000.0,8415145.0,2023-09-21,13:00:00,유찰,,,,,,,,
LCH0076,1,수륙양용 수상안전보트 구매(교-23-물-1),총액계약,제한경쟁,적격심사제,Y,특수전사령부,ZD00055,특수전사령부,ZD00055,82.995,37836878.0,38000000.0,34545454.0,2023-09-19,10:30:00,개찰완료,33733393.0,89.154,2023-09-19,케이비지모터,엄희숙,엄희숙,503-27-84826,"충청북도 청주시 흥덕구 옥산면 덕촌미평길6-11, 2층"
SFD0012,1,23-P-비승용카트 구매(리스물건),총액계약,일반경쟁,적격심사제,Y,제9227부대,ZD00150,제9227부대,ZD00150,82.995,552803776.0,550647058.0,510600000.0,2023-04-11,10:30:00,개찰완료,460974185.0,83.388,2023-04-11,주앤주,최미정,최미정,201-15-25821,"서울특별시 강남구 논현로134길13, 402-2호(논현동, 덕산빌딩)"
UMM0199,1,23-D-상황관리용 디스플레이 구매,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,310641869.0,309400000.0,313363636.0,2023-04-24,11:00:00,개찰완료,257832302.0,82.999,2023-04-24,주식회사코드원,동중영,김미경,301-81-75155,"충청북도 청주시 서원구 사직대로164번길9, 401(사창동)"
SEE0021,1,전투부식(김치날치알밥 등 14품목) 구매,총액계약,제한경쟁,적격심사제,Y,제9해병여단,ZD01066,제9해병여단,ZD01066,87.995,158884522.0,158405040.0,144004581.0,2023-04-26,10:30:00,개찰완료,139975340.0,88.098,2023-04-26,제주그린유통,박정석,박정석,189-22-01643,"제주특별자치도 제주시 신대로145-0 (연동), 1층 B-179"
UMM0301,1,23-D-후반기 인쇄재료 구매,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,,746250000.0,697108954.0,2023-06-08,11:00:00,유찰,,,,,,,,
UMM0301,2,23-D-후반기 인쇄재료 구매,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,751420950.0,746250000.0,697108954.0,2023-07-06,11:00:00,개찰완료,653822600.0,87.011,2023-07-06,대전인재사,고인곤,고인곤,306-10-64288,대전광역시 동구 선화로 212()
EBB0311,1,장비 일반고무제품류,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,2960473000.0,0.0,2023-07-25,11:00:00,유찰,,,,,,,,
LCF0092,1,탄두슬링 등 1항목 구매(일반물자),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,48307188.0,48551450.0,45020436.0,2023-06-07,11:30:00,개찰완료,42510320.0,87.999,2023-06-07,주식회사 청천테크,김효주,서성만,517-87-00270,충청북도 청주시 흥덕구 에스케이로243-3 (화계동)
EBB0247,1,격발장치 포용 등 3종,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,78760744.0,78191000.0,0.0,2023-06-20,10:30:00,개찰완료,69503000.0,88.245,2023-06-20,하이펙 주식회사,전규찬,서영민,606-81-75555,부산광역시 사상구 낙동대로1310번길41-0 (삼락동)
ETA0004,2,정보보안장비(종합상황 처리시스템),총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,82.995,2886574476.0,2888060000.0,0.0,2023-07-11,15:00:00,개찰완료,2464060000.0,85.362,2023-07-12,(주)글로벌텔레콤,서승현,김진송,220-81-43387,"서울특별시 영등포구 영등포로150,A동 L152호,1304호~1313호"
UMM0302,2,23-M-관급자재 타일 제조(238169-F)  ,총액계약,수의계약,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,,160520000.0,148854018.0,2023-06-21,11:00:00,유찰,,,,,,,,
UMM0304,1,23-N-잠수용 마스크 구매,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,80932499.0,81310000.0,75400000.0,2023-06-08,11:00:00,개찰완료,71744206.0,88.646,2023-06-08,주식회사 창원상사,이은석,이은석,804-81-00357,경상북도 포항시 남구 대해로89-1 (대도동)
EBB0244,1,로드휠조립체(BV-206),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,595120000.0,0.0,2023-06-20,11:00:00,유찰,,,,,,,,
EBB0244,2,로드휠조립체(BV-206),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,595120000.0,0.0,2023-06-27,15:30:00,유찰,,,,,,,,
SCF0298,1,(긴급)압축기 왕복식 등 2종구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,10876516.0,10860000.0,11690909.0,2023-06-07,10:30:00,개찰완료,9571135.0,87.998,2023-06-07,투피에스(TWOPS),김동호,김동호,292-27-01449,"인천광역시 부평구 열우물로90, 119동 1703호(십정동, 더샵부평센트럴시티)"
SCF0246,1,제어기 전동기용 2종 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,45271773.0,45000000.0,44200000.0,2023-06-07,10:30:00,개찰완료,39839296.0,88.0,2023-06-07,호민,노근호,노근호,581-10-02073,"서울특별시 강북구 한천로124나길34-4 (번동, 프랑지파니) 502호"
MBC0003,1,여단 전시체계(화상회의) 설치사업(리스물건),총액계약,제한경쟁,적격심사제,Y,육군제1911부대,ZD01126,육군제1911부대,ZD01126,87.995,42594727.0,42480000.0,38618181.0,2023-07-27,11:00:00,개찰완료,37483380.0,88.0,2023-07-28,주식회사 제이씨정보통신,주기만,서창원,314-81-30057,"인천광역시 남동구 선수촌공원로9, 제비동 제1004호(구월동, 구월테크노밸리)"
MDG0142,1,23-1차 의무비품(마약보관함 소형 등 3종) 구매,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,3470261.0,3439800.0,3379090.0,2023-07-31,11:00:00,개찰완료,3220000.0,92.788,2023-07-31,주식회사 이음,전병욱,전병욱,586-87-00223,서울특별시 서대문구 포방터2길24 (홍은동)
LCF0592,1,씰링 와셔 등 15항목 제조(일장-015),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,133249763.0,133229664.0,121117876.0,2023-08-22,12:30:00,개찰완료,118236480.0,88.732,2023-08-23,주식회사 와이에스이앤디,전영오,전영오,290-87-01544,경기도 김포시 통진읍 고정1로97
LDH0571,1,부품제작자재 너트 적용관 등 6종 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,20116128.0,20133000.0,18669090.0,2023-08-01,13:00:00,개찰완료,17777439.0,88.374,2023-08-02,이지텍,최준석,최준석,669-04-01034,경상남도 양산시 상북면 소토1길14-0
LDH0704,1,(정비) 플라스틱마개 등 25종구매,총액계약,수의계약,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,,4513000.0,4185136.0,2023-09-20,13:00:00,유찰,,,,,,,,
LDH0705,1,(정비) 용접용 가죽상의등 11종구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,,3040000.0,2819072.0,2023-09-20,13:00:00,유찰,,,,,,,,
LCF0642,1,케이블조립체 등 2항목 제조(일장-030),총액계약,수의계약,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,38654449.0,35140408.0,2023-09-19,12:30:00,유찰,,,,,,,,
SCF0401,1,초음파 측정장비 1EA 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,37423359.0,37000000.0,35096363.0,2023-09-19,10:30:00,개찰완료,36894000.0,98.585,2023-09-19,강원상사,김동국,김동국,221-02-48191,강원특별자치도 춘천시 남춘로17-0 (퇴계동)
NIT0026,2,감정재료비(후반기 유전자 감정재료) 구매 23-5차,총액계약,제한경쟁,적격심사제,Y,국방부조사본부,1291063,국방부조사본부,1291063,87.995,172682839.0,174495820.0,158632563.0,2023-09-19,11:00:00,개찰완료,162280800.0,93.976,2023-09-19,주식회사 엘씨케이테크놀로지스,홍광표,박점숙,105-86-64924,서울특별시 강서구 양천로401 (가양동) 강서한강자이타워 B동1503~1506호
LGP0280,1,23-4차 경축특식 롤케익,단가계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.995,2792.0,2800.0,14509090.0,2023-09-26,11:00:00,개찰완료,2480.0,88.824,2023-09-26,주식회사 온세까세로,박성언,박성언,897-81-00887,강원특별자치도 원주시 상지대길83-0 (우산동) 상지대학교 벤처창업관 103호
LGP0281,1,23-4차 경축특식 도넛,단가계약,수의계약,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.995,,2850.0,68713500.0,2023-09-26,11:00:00,유찰,,,,,,,,
UMM0328,1,23-D-마트 쇼핑용 종이봉투 제조(2310053-F),총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,196150831.0,196140000.0,181876363.0,2023-06-21,11:00:00,개찰완료,172620853.0,88.004,2023-06-21,희망더하기,이동윤,이동윤,188-82-00719,강원특별자치도 정선군 남면 무릉1로54-7
