개찰결과구분명,개찰시각,개찰일자,계약체결방법명,계약체결형태명,공고기관명,공고기관코드,기초금액,낙찰자결정방법명,낙찰하한율,수요기관명,수요기관코드,업무구분명,예정가격,입찰공고명,입찰공고번호,입찰공고차수,적격심사여부,최종낙찰금액,최종낙찰업체담당자명,최종낙찰업체대표자명,최종낙찰업체명,최종낙찰업체사업자등록번호,최종낙찰업체주소,최종낙찰율,최종낙찰일자,추정가격,분류
개찰완료,11:00,2019-10-30,제한경쟁,총액계약,국군재정관리단,ZD00303,130515000.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,129202132.00,유류시험장비(연속시험기) 구매(20199195-D),UMM0685,1,Y,113693600.00,조종열,조종열,주식회사 진성하이텍,403-81-83460,"경상남도 창원시 마산합포구 해안대로91, 상가 205호(해운동, 경민시티빌)",87.996,2019-10-30,118650000.0,기타
개찰완료,11:00,2019-10-30,제한경쟁,총액계약,국군재정관리단,ZD00303,139920000.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,139175301.00,19년 체력단련장 골프카트 배터리 구매(201910059-D),UMM0684,1,Y,122471285.00,김과형,김과형,비와이그린텍,853-50-00447,"광주광역시 서구 금화로278, 4층 509호(풍암동,국민생활관)",87.997,2019-10-30,127200000.0,기타
유찰,10:30,2019-07-10,제한경쟁,총액계약,제1보병사단,ZD00049,40545700.00,적격심사제,87.745,제1보병사단,ZD00049,용역,,19년 음식물쓰레기 위탁 처리용역,LNF0023,1,Y,,,,,,,,,0.0,육군
개찰완료,10:30,2019-07-10,제한경쟁,총액계약,제2307부대,ZD00001,192954000.00,적격심사제,87.945,제2307부대,ZD00001,물품,190735933.00,주거시설 완강기 설치납품(19-205),LGT0030,1,Y,167906820.00,장인영,장인영,태영실업,112-05-70347,강원도 원주시 부론로261-9 (부론면),88.031,2019-07-10,0.0,육군
유찰,11:00,2019-07-10,일반경쟁,총액계약,국군재정관리단,ZD00303,734400000.00,적격심사제,85.495,국군재정관리단,ZD00303,용역,,상용차량 임차 용역(2019F114-A),UMM0413,1,Y,,,,,,,,,0.0,기타
유찰,11:00,2019-07-16,일반경쟁,총액계약,국군재정관리단,ZD00303,734400000.00,적격심사제,85.495,국군재정관리단,ZD00303,용역,,상용차량 임차 용역(2019F114-A),UMM0413,2,Y,,,,,,,,,0.0,기타
개찰완료,10:30,2019-07-10,제한경쟁,총액계약,해군작전사령부,ZD00137,15400000.00,적격심사제,87.995,해군작전사령부,ZD00137,물품,15156946.00,전기국솥 1세트,SCH0115,1,Y,13355100.00,이광호,강영복,해인산업 주식회사,603-81-45071,부산광역시 사하구 구평로27-0 (구평동),88.112,2019-07-10,0.0,해군
유찰,10:30,2019-07-10,제한경쟁,총액계약,해군작전사령부,ZD00137,1597200.00,적격심사제,87.995,해군작전사령부,ZD00137,물품,,5단 책장,SCH0116,1,Y,,,,,,,,,0.0,해군
개찰완료,10:30,2019-07-16,제한경쟁,총액계약,해군작전사령부,ZD00137,1597200.00,적격심사제,87.995,해군작전사령부,ZD00137,물품,1565035.00,5단 책장,SCH0116,2,Y,1384062.00,이정도,장안수,주식회사 명성산업개발,408-86-00305,광주광역시 북구 양일로166(양산동),88.436,2019-07-16,0.0,해군
개찰완료,11:00,2019-07-10,제한경쟁,총액계약,국군재정관리단,ZD00303,55175000.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,55854348.00,19-근속 30주년 기념휘장 등 4종 제조(20198161-G),UMM0498,1,Y,49216100.00,오세홍,오세홍,한빛금속,134-30-47436,"경기도 안산시 단원구 해안로202-0, 나동1층 (원시동)",88.115,2019-07-10,0.0,기타
개찰완료,15:00,2019-07-22,2단계경쟁(동시),총액계약,육군본부,1290298,29775000.00,최저가격제,0.000,육군본부,1290298,용역,29296157.00,예비전력 VISION 구현 방향 연구용역,LCG0045,1,N,19900000.00,구종우,박정기,(사)한국전략문제연구소,106-82-05842,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",67.926,2019-07-26,0.0,육군
개찰완료,15:00,2019-07-22,2단계경쟁(동시),총액계약,육군본부,1290298,29775000.00,최저가격제,0.000,육군본부,1290298,용역,29282725.00,평시 복무 예비군제도 발전방향 연구용역,LCG0046,1,N,19900000.00,구종우,박정기,(사)한국전략문제연구소,106-82-05842,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",67.958,2019-07-26,0.0,육군
개찰완료,11:00,2019-07-19,제한경쟁,총액계약,육군본부,1290298,28078800.00,적격심사제,87.995,육군본부,1290298,물품,27670676.00,군악피복(취타복) 구매,LCG0047,1,Y,24482529.00,정담,장성익,주식회사 성신양행,655-88-00619,경기도 시흥시 호현로34번안길5 (대야동),88.478,2019-07-19,0.0,육군
유찰,11:00,2019-07-19,일반경쟁,총액계약,국군재정관리단,ZD00303,298806980.00,적격심사제,86.745,국군재정관리단,ZD00303,용역,,유류중대 급유시설 기술검사 용역(2019F049-I),UMM0429,1,Y,,,,,,,,,0.0,기타
유찰,11:00,2019-07-24,일반경쟁,총액계약,국군재정관리단,ZD00303,298806980.00,적격심사제,86.745,국군재정관리단,ZD00303,용역,,유류중대 급유시설 기술검사 용역(2019F049-I),UMM0429,2,Y,,,,,,,,,0.0,기타
개찰완료,11:00,2019-07-17,제한경쟁,총액계약,제9196부대,ZD00370,103002110.00,적격심사제,87.945,제9196부대,ZD00370,물품,102491604.00,복사용지 등 510품목 구매,SFH0059,1,Y,90479760.00,김은아,김은아,케이수아넷,283-06-00932,"인천광역시 중구 흰바위로15, 806동 204호 (운서동, 영종풍림아이원아파트)",88.280,2019-07-17,0.0,해병
유찰,10:30,2019-07-17,일반경쟁,단가계약,제1607부대,ZD00509,280.00,적격심사제,87.745,제1607부대,ZD00509,용역,,위탁처리용역,LHF0013,1,Y,,,,,,,,,0.0,육군
개찰완료,10:30,2019-07-23,일반경쟁,단가계약,제1607부대,ZD00509,280.00,적격심사제,87.745,제1607부대,ZD00509,용역,276.94,위탁처리용역,LHF0013,2,Y,246.00,김진세,김순희,우리산업,126-92-29380,경기도 여주시 가남읍 경충대로1527-3,88.827,2019-07-23,0.0,육군
개찰완료,10:30,2019-07-19,제한경쟁,총액계약,해군군수사령부,ZD00289,26020000.00,적격심사제,87.995,해군군수사령부,ZD00289,물품,25692293.00,슬링  원형 41EA 구매,SCF0468,1,Y,22623210.00,김태영,김태영,태영시스템,590-31-00638,경상북도 포항시 북구 중흥로265-0 (죽도동) 108호,88.054,2019-07-19,0.0,해군
개찰완료,11:00,2019-08-02,2단계경쟁(동시),총액계약,국군재정관리단,ZD00303,7532982200.00,최저가격제,0.000,국군재정관리단,ZD00303,물품,7478605807.00,'19년 VoIP 교환기 교체사업(리스물건)(2019F113-G),UMM0431,1,N,5388900000.00,황대연,이맹희,(주)지엔텔,123-81-95565,"서울특별시 금천구 벚꽃로 278, SJ 테크노빌딩802-812(가산동)",72.057,2019-08-02,0.0,기타
개찰완료,11:00,2019-07-19,일반경쟁,총액계약,국방출판지원단,ZD00908,403480000.00,적격심사제,82.995,국방출판지원단,ZD00908,물품,397289532.00,디지털윤전재료 4종구매,UAC0022,1,Y,331700850.00,송현주,김영심,주식회사 더그린,402-81-87518,서울특별시 영등포구 도신로19길 8(),83.490,2019-07-19,0.0,국방부직할
개찰완료,10:30,2019-07-26,제한경쟁,총액계약,해군군수사령부,ZD00289,43900000.00,적격심사제,87.995,해군군수사령부,ZD00289,물품,44251859.00,윤활유  기어용 등 2종 구매,SCF0476,1,Y,39200000.00,정은,정은,에코플루이드,603-41-03060,경상남도 김해시 주촌면 서부로1409번길83-6,88.583,2019-07-26,0.0,해군
개찰완료,11:00,2019-07-26,제한경쟁,총액계약,국군재정관리단,ZD00303,1665837176.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,1655712006.00,19년 LAN용 UPS 제조·설치(20196187-G),UMM0448,1,Y,1458607030.00,지연지,김종범,주식회사 인피스,132-86-25087,경기도 남양주시 화도읍 비룡로411번길100,88.095,2019-07-26,0.0,기타
유찰,13:00,2019-10-24,제한경쟁,총액계약,제2879부대,ZD00347,2128060.00,적격심사제,87.995,제2879부대,ZD00347,물품,,방진마스크등8종 구매,LDH1094,1,Y,,,,,,,,,1934600.0,육군
유찰,13:00,2019-10-30,제한경쟁,총액계약,제2879부대,ZD00347,2128060.00,적격심사제,87.995,제2879부대,ZD00347,물품,,방진마스크등8종 구매,LDH1094,2,Y,,,,,,,,,1934600.0,육군
유찰,10:30,2019-07-26,제한경쟁,총액계약,해군군수사령부,ZD00289,8300000.00,적격심사제,87.995,해군군수사령부,ZD00289,물품,,기억장치 집적회로 등 8종 구매,SCF0477,1,Y,,,,,,,,,0.0,해군
유찰,10:30,2019-07-26,제한경쟁,총액계약,해군군수사령부,ZD00289,42280000.00,적격심사제,87.995,해군군수사령부,ZD00289,물품,,밴드형금속절단기 1EA 구매,SCF0478,1,Y,,,,,,,,,0.0,해군
개찰완료,10:30,2019-08-20,제한경쟁,총액계약,해군군수사령부,ZD00289,42280000.00,적격심사제,87.995,해군군수사령부,ZD00289,물품,42363974.00,밴드형금속절단기 1EA 구매,SCF0478,2,Y,37282000.00,이경열,이경열,케어원,621-23-15575,서울특별시 송파구 충민로66 (문정동)가든파이브라이프 테크노관 T7135호,88.004,2019-08-20,0.0,해군
유찰,10:30,2019-07-26,제한경쟁,총액계약,해군군수사령부,ZD00289,8730000.00,적격심사제,87.995,해군군수사령부,ZD00289,물품,,전지조립체 30EA 구매,SCF0480,1,Y,,,,,,,,,0.0,해군
개찰완료,10:30,2019-08-01,제한경쟁,총액계약,해군군수사령부,ZD00289,8730000.00,적격심사제,87.995,해군군수사령부,ZD00289,물품,8784902.00,전지조립체 30EA 구매,SCF0480,2,Y,7732900.00,이동열,이동열,신동하이텍,609-22-36364,경상남도 창원시 마산회원구 봉암공단2길22-5 (봉암동),88.024,2019-08-01,0.0,해군
개찰완료,11:00,2019-09-11,협상에의한계약(전자),총액계약,국군재정관리단,ZD00303,10689019880.00,협상,0.000,국군재정관리단,ZD00303,용역,10566014263.00,사이버 공방훈련장 구축(2019G038-G),UMM0449,2,N,10261459085.00,윤병훈,김지찬,엘아이지넥스원주식회사,215-86-35051,"경기도 용인시 기흥구 마북로207-0 (마북동, NEX1)",97.117,2019-10-14,0.0,기타
개찰완료,10:30,2019-10-24,일반경쟁,총액계약,계룡대근무지원단,1290286,23600000.00,적격심사제,87.995,계룡대근무지원단,1290286,물품,23473622.00,고소작업대 구매,MCS0132,1,Y,20684000.00,홍유표,홍유표,주식회사 유정,842-88-01100,강원도 춘천시 후석로573번길18-4 (소양로1가),88.115,2019-10-24,21900000.0,국방부직할
개찰완료,11:00,2019-07-29,제한경쟁,총액계약,제9227부대,ZD00150,41931000.00,적격심사제,87.945,제9227부대,ZD00150,물품,41810177.00,IP카메라 등 7품목 제조 납품,SFD0094,1,Y,36794850.00,박춘자,김길용,주식회사 오션,404-81-32324,경상북도 포항시 남구 대해로140-0 (대도동),88.004,2019-07-29,0.0,해병
개찰완료,11:00,2019-07-25,제한경쟁,총액계약,제9181부대,ZD00151,7203000.00,적격심사제,87.945,제9181부대,ZD00151,물품,7208656.00,레이저 거리 측정기 구매,SFG0118,1,Y,6365700.00,이미화,권창수,안보종합상사,158-40-00455,경기도 평택시 포승읍 호암1길13-4,88.306,2019-07-25,0.0,해병
개찰완료,10:30,2019-08-02,제한경쟁,총액계약,공군군수사령부,ZD00306,33783000.00,적격심사제,87.945,공군군수사령부,ZD00306,물품,33683224.00,세척복 등 82종,HCF0121,1,Y,29664890.00,한만웅,한만웅,시온하이텍,119-22-91772,서울특별시 금천구 가산디지털2로184-0 (가산동) 112호,88.070,2019-08-02,0.0,공군
유찰,11:00,2019-08-02,제한경쟁,총액계약,국군재정관리단,ZD00303,108988000.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,,가구 구매설치(201910047-F),UMM0527,1,Y,,,,,,,,,0.0,기타
개찰완료,11:00,2019-08-13,제한경쟁,총액계약,국군재정관리단,ZD00303,108988000.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,107984188.00,가구 구매설치(201910047-F),UMM0527,2,Y,95849496.00,정상연,이재권,주식회사 토템,128-81-23407,경기도 파주시 조리읍 은골길81-24,88.762,2019-08-13,0.0,기타
개찰완료,11:00,2019-09-23,협상에의한계약(전자),총액계약,국군재정관리단,ZD00303,3437787846.00,협상,0.000,국군재정관리단,ZD00303,용역,3435311873.00,'19년 00작전모의훈련체계 구축(2019F098-G),UMM0479,2,N,2819300000.00,이수빈,차진섭,(주)심네트,128-81-38443,대전광역시 유성구 죽동로157-0 (죽동),82.068,2019-10-24,0.0,기타
개찰완료,11:00,2019-08-22,2단계경쟁(동시),총액계약,국군재정관리단,ZD00303,3873365000.00,최저가격제,0.000,국군재정관리단,ZD00303,물품,3882582412.00,19-2차 브리핑시스템 도입사업,UMM0542,1,N,3021216000.00,최상현,이돈원,주식회사 컴버스테크,203-81-64674,"서울특별시 금천구 벚꽃로 234, 에이스하이엔드타워6차 401~404호(가산동)",77.814,2019-08-22,0.0,기타
개찰완료,11:00,2019-08-08,제한경쟁,총액계약,국군재정관리단,ZD00303,100011764.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,99788284.00,'19년 규격관리체계 SW 교체구매(20196185-G),UMM0480,1,Y,88120000.00,이윤근,장유지,(주)에이치알정보통신,613-81-80814,대전광역시 서구 둔산대로117번길66 (만년동) 421호,88.306,2019-08-08,0.0,기타
개찰완료,11:00,2019-10-14,협상에의한계약(전자),총액계약,국군재정관리단,ZD00303,2332748520.00,협상,0.000,국군재정관리단,ZD00303,용역,2317298085.00,합동전파관리시스템(JSMS) 성능개량 사업(2019G051-G),UMM0481,3,N,1866700000.00,권하연,박광량,(주)에이알테크놀로지,314-81-32827,"대전광역시 서구 한밭대로 745, 신협중앙회 12층(둔산동)949 신협중앙회 12층",80.555,2019-10-22,0.0,기타
개찰완료,10:30,2019-08-07,제한경쟁,총액계약,육군3사관학교,1290306,76470588.00,적격심사제,87.945,육군3사관학교,1290306,물품,77123607.00,3사교 교육장비구매(가상현실 구성세트)구축,LFN0019,1,Y,68000000.00,고윤기,정현석,(주)한컴프론티스,215-86-13396,"경기도 성남시 분당구 대왕판교로644번길49 (삼평동, 한컴타워)",88.170,2019-08-07,0.0,육군
개찰완료,13:00,2019-08-08,제한경쟁,총액계약,제2879부대,ZD00347,20216260.00,적격심사제,87.995,제2879부대,ZD00347,물품,20024731.00,5톤차량 호스등16종 구매,LDH0829,1,Y,17622000.00,이갑용,이갑용,대명 ENG,603-01-87894,"부산광역시 강서구 녹산산업중로100-0 (송정동), A동",88.001,2019-08-08,0.0,육군
유찰,13:00,2019-08-08,제한경쟁,총액계약,제2879부대,ZD00347,15411630.00,적격심사제,87.995,제2879부대,ZD00347,물품,,5톤차량 슬리브등28종 구매,LDH0830,1,Y,,,,,,,,,0.0,육군
개찰완료,10:30,2019-08-16,제한경쟁,총액계약,수도군단,ZD00104,57970588.00,적격심사제,87.995,수도군단,ZD00104,물품,58268183.00,수도군단 장병 체력단련기구 구매,LPN0021,2,Y,51276500.00,전병욱,전병욱,영화산업,123-36-25813,경기도 안양시 만안구 냉천로203번길 4(),88.000,2019-08-16,0.0,육군
개찰완료,11:00,2019-08-16,일반경쟁,총액계약,국군체육부대,1290464,64710000.00,적격심사제,82.995,국군체육부대,1290464,물품,64622668.00,19-5차 훈련/의무용품(축구화 등 19종),MCT0043,1,Y,55545064.00,김은아,김은아,씨티원 경기지점,218-41-00526,"경기도 평택시 중앙로29, 537호 (통복동, 은호빌딩)",85.952,2019-08-16,0.0,기타
개찰완료,10:30,2019-08-19,제한경쟁,총액계약,육군군수사령부,1290307,43353000.00,적격심사제,87.995,육군군수사령부,1290307,물품,42627679.00,사이트조립체 속도용 등 2항목 제조(총포),LCF0610,1,Y,37769200.00,김도연,손봉갑,주식회사 보성기업,347-86-00126,"경기도 양주시 백석읍 월암로114, 홍죽리 467-8",88.602,2019-08-19,0.0,육군
개찰완료,10:30,2019-08-19,제한경쟁,총액계약,육군군수사령부,1290307,68851000.00,적격심사제,87.995,육군군수사령부,1290307,물품,68091215.00,손잡이 등 42항목 제조(총포),LCF0609,1,Y,60509701.00,배금미,민경준,(주)해성로보틱스,621-81-93547,경상남도 양산시 어곡로185-20 (어곡동),88.865,2019-08-19,0.0,육군
개찰완료,10:30,2019-08-20,일반경쟁,총액계약,제9911부대,1290334,80000000.00,적격심사제,82.995,제9911부대,1290334,물품,79524845.00,일반파(연평) 등 44종 구매,SCQ0146,1,Y,71273000.00,조용찬,조용찬,찬스코퍼레이션,752-15-00105,"인천광역시 동구 방축로105, 19동 326호(송림동, 산업유통센터)",89.623,2019-08-20,0.0,해병
개찰완료,10:30,2019-08-20,일반경쟁,총액계약,제9911부대,1290334,54000000.00,적격심사제,82.995,제9911부대,1290334,물품,53715204.00,시금치(어청) 등 44종 구매,SCQ0147,1,Y,48230000.00,나미영,나미영,동부청과유통,892-21-00762,전라북도 군산시 경암로47-0 (경암동),89.788,2019-08-20,0.0,해병
유찰,11:00,2019-08-20,제한경쟁,총액계약,육군군수사령부,1290307,176400000.00,적격심사제,87.995,육군군수사령부,1290307,물품,,동명부대 레이저 표적지시기 구매,LCF0083,1,Y,,,,,,,,,0.0,육군
개찰완료,11:00,2019-08-27,제한경쟁,총액계약,육군군수사령부,1290307,176400000.00,적격심사제,87.995,육군군수사령부,1290307,물품,175047887.00,동명부대 레이저 표적지시기 구매,LCF0083,2,Y,160083000.00,정인호,정인호,주식회사 동인광학,130-86-37461,경기도 부천시 석천로380번길1 (삼정동),91.450,2019-08-27,0.0,육군
개찰완료,11:00,2019-08-20,제한경쟁,총액계약,육군군수사령부,1290307,150304000.00,적격심사제,87.995,육군군수사령부,1290307,물품,148901634.00,동명부대 방탄복 제조,LCF0084,1,Y,131201840.00,정민철,정민철,(주)성원,132-81-94798,경기도 남양주시 진접읍 부마로106번길148-2,88.113,2019-08-20,0.0,육군
