,입찰공고명,공고기관명
59908,심 등 22항목 구매(궤도-023),육군군수사령부
59909,전자 구성품 조립체 등 3항목 제조(특무)		,육군군수사령부
59910,패드 완충용 등 68항목 생산능력확인제조(자주포),육군군수사령부
59911,부품킷트 고저 실린더용 등 2항목 구매(자주포),육군군수사령부
59912,2024 동맥 초음파 실습모형 구매,국군수도병원
59913,24-1차 전산장비(PC) 교체사업 ,한미연합군사령부
59914,양극 등 5종 구매,해군군수사령부
59915,기능성침낭 43SE 제조,해군군수사령부
59916,10톤 가레이지작키 1EA 구매,해군군수사령부
59917,회로카드 조립체 등 5종 구매,해군군수사령부
59918,조절밸브 등 7종 구매,해군군수사령부
59919,링 피스톤용 등 17종 구매,해군군수사령부
59920,천 커튼용 구매 4 700MR 구매,해군군수사령부
59921,(긴급)바  금속제(황동봉 C3604 12.7Ø) 등 42종,해군군수사령부
59922,(긴급)에폭시 프라이머 코팅 키트 등 12종,해군군수사령부
59923,체크밸브 등 4품목 제조,해군군수사령부
59924,전기전도도측정기 1EA 구매,해군군수사령부
59926,헌병 의장 장갑류 2종 제조,해군군수사령부
59927,매트세척기 2EA 구매,해군군수사령부
59932,(긴급) 스위치 유닛  전력전달용 1종,해군군수사령부
59933,케이블조립체 특수목적용 전기용 등 5종 구매,해군군수사령부
59934,하계취사복 하의 4 000SH 제조,해군군수사령부
59935,개인 보호 장구류(개인보호 킷 등 6품목) 구매,제9691부대
59936,잡초방지용 부직포 구매,제9181부대
59937,COVER  elecrical plate 등 9품목 구매(수리부속),제9181부대
59938,체력단련기구 구매,제9181부대
59939,(246244-E) 부대비품(영상편집기) 제조/설치,국군재정관리단
59940,(246205-F)쇄석골재 제조납품,국군재정관리단
59941,(246263-D) 차량오일 수거기 등 2품목 구매,국군재정관리단
59942,(246264-E) 타이어 탈착기 2종 구매,국군재정관리단
59944,24-N-대형버스 구매,국군재정관리단
59945,(247046-H)상황실 브리핑시스템 구축,국군재정관리단
59946,회로카드조립체(제조),방위사업청
59947,안테나조립체(AS-992K)및부품,방위사업청
59948,24년 천마 수리부속(호스등_구매),방위사업청
59949,판 스프링용 등 10항목 구매(총포),육군군수사령부
59950,판 식별용(판 식별용) 등 7항목 구매(총포),육군군수사령부
59951,다이얼 눈금식 등 38항목 제조(총포),육군군수사령부
59952,덮개 등 12항목 구매(총포),육군군수사령부
59953,인명구조용 수륙양용 에어보트 제조(특-24-물-38),특수전사령부
59954,K1전차 오일펌프조립체 구매,제2879부대
59955,전력계(110GHz) 1EA 구매,해군군수사령부
59956,세척제 용매용 1종 구매,해군군수사령부
59957,위보 노트북 쿨링 스탠드 등 12종 구매,해군군수사령부
59958,공기압축기  이동식 1EA 구매,해군군수사령부
59959,ASR 심해구조잠수정(DSRV-II) 전망탑 정비,해군군수사령부
59962,24-F-연삭기 원통형 2점 구매,국군재정관리단
59963,(247228-F) 고속단정 제조,국군재정관리단
59965,(247039-H)24-2차 상용SW 구매,국군재정관리단
59966,PP-2K부품(구매),방위사업청
59968,플랩  내측 튜브용 등 13항목 제조(기동-제조-007-재),육군군수사령부
59969,발광 다이오드 등 38항목 구매(통신),육군군수사령부
59970,테이프 접착식 등 46항목 구매(항공),육군군수사령부
59971,육-00사단 방탄조끼 I 형 제조/납품,제32보병사단
59972,배터리충전기  황산 1종 구매,해군군수사령부
59973,잠수함 디젤 및 축전지 감시장치 PCB 정비,해군군수사령부
59974,(긴급)코일형 스테인레스 강선 5.0 등 38종,해군군수사령부
59975,잉크패드 리필 등 64품목 구매,제9691부대
59976,가스켓류,방위사업청
59977,수신기-송신기 무전기용(구매),방위사업청
59978,24년 지상전술전자전장비 부품(구매)(A),방위사업청
59979,24년 지상전술전자전장비 부품(구매)(B),방위사업청
59980,24년 함정용 부력방탄복,방위사업청
59981,시일  밀봉형 등 58항목 구매(기장),육군군수사령부
59982,00부대 더 좋은 병영식당 취사기구 구매,수도기계화보병사단
59983,개인전투천막 구매(육성-4),수도군단
59984,24-F-시험세트  항공기 엔진용  구매(249116-F),국군재정관리단
59985,(246251-D) 사전학습지원 기반체계(노트북) 도입사업,국군재정관리단
59986,(246243-D)교육장비(미디어월) 구축 사업,국군재정관리단
59987,24-M-총포류 부속품(소음/소염기) 구매,국군재정관리단
59989,24-F-2SAWS 사이버방호체계 구축,국군재정관리단
59990,민수용 짚,방위사업청
59991,장비 일반고무제품류,방위사업청
59992,스위치 누름식(연구개발),방위사업청
59993,VHF무전기용 마스트류,방위사업청
59994,24년 10KW발전기 유지부품(구매),방위사업청
59995,유조차(2 500G/A),방위사업청
59996,5톤 유조차(2 000G/A),방위사업청
59997,시료흡입막 등 4항목 구매(화생방),육군군수사령부
59998,집적회로  디지털형 1항목 구매(화생방),육군군수사령부
59999,파이프  예비가열기용 등 71항목 구매(기장-014),육군군수사령부
60000,윤활유 증기터빈용 1항목 구매(급연),육군군수사령부
60001,칫솔케이스 등 2항목 구매(피복),육군군수사령부
60002,부족 마일즈장비 제조납품,육군과학화전투훈련단
60003,(자재) 호스피팅 등 25종 구매,제2879부대
60004,(자재) 호스 등 16종 구매,제2879부대
60005,(특무) 와셔 등 35품목 구매,제2879부대
60006,K21 개스킷 등 2종 구매  ,제2879부대
60007,K200 링 세트 피스톤용 등 4종 구매,제2879부대
60008,K9자주포 스위치 압력식 구매,제2879부대
60009,24년 SMS전송시스템 교체사업(전송장비 슈터기),제6619부대
60010,UAV 정비용장비(동정압시험기) 구매계약,제2217부대
60014,다공성 음압호스 구매,제9965부대
60015,지구측위시스템 구매,제9965부대
60016,탐색구조헬기 영상전송장비 장착 개선,국방기술품질원
60017,의장 영관예식도 구매,해군군수사령부
60018,(긴급) 조명등  전기식 1종,해군군수사령부
60019,(긴급) 멤브레인 조립체 1종,해군군수사령부
60020,전지  축전식 3EA 구매,해군군수사령부
60021,커플링  축용  가요성용 1종 구매,해군군수사령부
60022,유흡착재  로프부착형 등 2종 구매,해군군수사령부
60023,재난대비물자 12종 구매,해군군수사령부
60024,초음파세척기 1EA 구매,해군군수사령부
60025,워커리프트트럭 1SET 구매,해군군수사령부
60026,날개  프로펠러용  선박용 등 1종 구매,해군군수사령부
60027,해병대 이동정비용밴(소형버스  5인승) 구매,해군군수사령부
60028,군사경찰 견식줄 등 13종 구매,해군군수사령부
60029,재난대비 물자(넉가래 등 18종) 구매,해군군수사령부
60030,24-건식 선체 청락기 제조,국군재정관리단
60031,(246032-G) 24년 화상회의체계 구축사업(리스자산),국군재정관리단
60032,(246245-F) 노트북 도입사업(리스자산),국군재정관리단
60033,(246205-F)쇄석골재 제조납품,국군재정관리단
60034,(247253-F) 유전자 검사 재료 구매,국군재정관리단
60036,24-M-군악기(수자폰 등 7종) 구매,국군재정관리단
60037,24-N-경호물자 세트 구매,국군재정관리단
60038,24-F-공항정보 자동 방송장치 제조,국군재정관리단
60039,오링 및 패킹류,방위사업청
60040,솔벤트 구매,공군군수사령부
60041,24-06-196 초경량 비행장치 무인멀티곹터 셋트 1품목 ,공군교육사령부
60042,‘24년~‘27년 가스(LPG),공군 제8전투비행단
60043,24-83 피해복구훈련 및 비축용 혼합골재 2종 제조,공군제10전투비행단
60044,20비 24-134 항공기 냉각용 절연유(COOLANOL 25R),제20전투비행단
60045,발전기  교류식 등 3항목 구매(기장),육군군수사령부
60046,속도 구동장치  변속기용 등 13항목 구매(기장),육군군수사령부
60047,버팀대 갑판시일등 등 30항목 구매(일장-006),육군군수사령부
60048,코드조립체 고무제 등 295항목 제조(궤도 묶음-001),육군군수사령부
60049,베어링  볼형 등 19항목 구매(기동-구매-020),육군군수사령부
60050,화염검출기결합체 등 4항목 구매(기동-구매-007),육군군수사령부
60051,K9자주포 통및막대피스톤등13종 구매,제2879부대
60052,검사세트 포신용 로봇형 구매,제2217부대
60053,24년 식품검사장비 운영소모품 구매,제6335부대
60056,24-3차 후생용구(이발기 등 2종) 구매,국군의무사령부
60057,수중환경측정장치 구매,제9965부대
60058,압력계 등 4종 구매,해군군수사령부
60059,Lynx 항공기 레이더용 변조기 정비,해군군수사령부
60060,(긴급) 밸브  제어식  압력 및 온도용 1종,해군군수사령부
60062,M60 진공포장 박스 제조 구매,제9181부대
60063,크레인용 배터리 등 102품목 구매(수리부속),제9181부대
60064,24-N-태풍피항 함정  계류부이 및 부이샤클 제조 ,국군재정관리단
60065,(247248-E) 고속고무보트 7인용 제조,국군재정관리단
60066,(246272-E) 스캐너 구매,국군재정관리단
60067,24-N-해상 대테러 작전 지원용 드론 제조,국군재정관리단
60068,24-F-원통형 연삭기 제조 (249065-F),국군재정관리단
60069,회로카드조립체(전차 장갑차 상륙장갑차),방위사업청
60070,회로카드조립체(입출력용),방위사업청
60071,24년 국지방공레이더용 부품(구매)(B),방위사업청
60072,24년 국지방공레이더용 부품(구매)(D),방위사업청
60073,24년 국지방공레이더용 부품(구매)(E),방위사업청
60074,24년 국지방공레이더용 부품(구매)(F),방위사업청
60075,24년 함정용 부력방탄복,방위사업청
60076,케이블 조립체  전력용 등 3항목 구매(통신),육군군수사령부
60077,플랩  내측 튜브용 등 13항목 제조(기동-제조-007-재),육군군수사령부
60078,24-2학기 생도교과서(국내서) 구매,육군3사관학교
60079,24년 공기청정기 필터 제조 구매,수도기계화보병사단
60080,예비군 야전배낭 구매(육성-1),수도군단
60081,혼 신호용 등 5종 구매,해군군수사령부
60082,24년 Lynx 항공기 레이더용 수신기 정비,해군군수사령부
60083,UDT팔각모 등 3종 제조,해군군수사령부
60084,24년 Lynx 항공기 기내녹음장비 유지보수 정비,해군군수사령부
60085,4주식리프트  소형 2EA 구매,해군군수사령부
60086,동계취사복 2 530EA 제조,해군군수사령부
60087,체크밸브 등 4품목 제조,해군군수사령부
60088,24-해병대 유류(도서-차량) 구매,제3170부대
60089,(246036-B1)대형전시체계 교체 사업(리스자산),국군재정관리단
60090,130mm연습연막로켓탄,방위사업청
60091,24년 군위성통신체계 부품(구매),방위사업청
60092,10톤 상용구난차,방위사업청
60093,튜브 등 15항목 구매(일장-014),육군군수사령부
60096,후방지역 위성통신체계 전투효율성 개선,국방기술품질원
60097,24-N-카본제거기 구매,국군재정관리단
60098,(24육군-해파37)한빛부대 지원용 컨테이너 2차 구매,종합보급창
60099,24-D-69톤 트랙터 구매,국군재정관리단
60100,열영상 전차용 표적세트(윤곽형),방위사업청
60101,고압호스(전차),방위사업청
60102,정수장비부품,방위사업청
60103,24년 지상전술전자전장비 부품(구매)(A),방위사업청
60104,24년 지상전술전자전장비 부품(구매)(B),방위사업청
60105,충전기 전지용,방위사업청
60106,조달-기관-1  냉각수 장비 제조,공군군수사령부
60107,가스연료(LPG) 구매,공군제19전투비행단
60108,LPG 가스,제1방공유도탄여단
60109,판 식별용(판 식별용) 등 7항목 구매(총포),육군군수사령부
60110,다이얼 눈금식 등 38항목 제조(총포),육군군수사령부
60111,호스 공기흡입용 등 18항목 구매(화생방),육군군수사령부
60112,판 설치용 등 33항목 구매(화생방),육군군수사령부
60113,배전반 등 13항목 구매(화생방),육군군수사령부
60114,개스킷 수통 마개용 등 21항목 구매(화생방),육군군수사령부
