bidID,참가수,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,개찰일시,낙찰업체코드,낙찰업체상호,대표자,업체주소,낙찰률,낙찰금액,카테고리,pick_keywords,군 분류
34175,3,SCF0081,1,5066,***,파워메터 1EA 구매,SCF,해군군수사령부,2019-03-12 10:30:00,3385F,대길상사,김지영,"서울특별시 동대문구 고미술로 100, 송화빌딩 303호(답십리동)",93.7125,30632712.0,미분류,,해군
34176,4,SCF0052,2,4692,***,T자관 등 15종 구매,SCF,해군군수사령부,2019-03-12 10:30:00,A613A,남성기계산업(주),조신기,"경기도 시흥시 군자천로119번길 8, 시화공단 2라 410호(정왕동)",88.2863,14465000.0,미분류,,해군
34177,3,SCF0053,2,4553,***,광대역 일체형 증폭기 등 12종 구매,SCF,해군군수사령부,2019-03-12 10:30:00,HA57B,와이디일렉트로닉스 주식회사,김희수,"부산광역시 금정구 개좌로273-20 (회동동), 브이원타워 604호",91.6989,25006000.0,7종,증폭기,해군
34178,29,SCF0088,1,2886,***,정전압계기 시험기 1EA 구매,SCF,해군군수사령부,2019-03-12 10:30:00,IEB1F,피에이치에스(PHS),박향순,경상북도 경산시 중방로10-0 (중방동),88.0554,24381720.0,미분류,,해군
34179,4,LGT0005,2,5765,***,컨테이너(17동) 제조설치(18-396),LGT,제2307부대,2019-03-12 10:30:00,CD291,미진콘테이너,박일성,강원특별자치도 고성군 토성면 토성로 95(),90.2589,96860000.0,2종,컨테이너,육군
34180,3,LCF0314,1,5734,***,주유장치 동력식 등 23항목 구매(물자),LCF,육군군수사령부,2019-03-12 10:30:00,4849F,대성기업,배현태,"경기도 의왕시 경수대로 257, 대영골든밸리608호(고천동)",88.3471,146960000.0,7종,장치,육군
34181,143,LCF0313,1,5731,***,작업대 등 7항목 구매(물자),LCF,육군군수사령부,2019-03-12 10:30:00,IDA80,주식회사 원우글로리아,허원석,경기도 안양시 동안구 평촌대로239 (비산동) 신안메트로칸 1935호,88.0183,119518000.0,미분류,,육군
34182,5,LCF0201,3,2743,***,"브래킷트,속도용등 48항목 구매(궤도)",LCF,육군군수사령부,2019-03-12 10:30:00,I52B6,티케이(T.K)테크,김재욱,부산광역시 강서구 대저로3번길52-15 (대저1동),97.6051,30600000.0,미분류,,육군
34183,2,EGCE003,1,810,***,"필트패드,공기냉각기용",EGC,함정계약팀 (구:19.09.16),2019-03-11 14:00:00,BA226,주식회사 서한산업,강윤식,부산광역시 사하구 다산로176번길 35(),88.4851,25800000.0,"7종, 9종","냉각기, 패드",국방부직할
34184,4,HDG0003,1,6319,***,OO대대 테니스장 인조잔디 제조 설치,HDG,공군제10전투비행단,2019-03-11 11:00:00,GCFE0,라운드원코리아 주식회사,김남중,"경기도 안양시 동안구 평촌대로239, 1924호 (비산동,신안메트로칸)",88.8266,33812000.0,"10종, 4종","잔디, 제조 설치",공군
34185,150,SFL0025,1,6373,***,다목적세척제(멀티크로) 구매,SFL,제3283부대,2019-03-11 11:00:00,GAF5D,헵시바상사,최승종,"경상북도 포항시 남구 지곡로294-0 (지곡동, 효자그린아파트)233-703호",88.0177,31114700.0,미분류,,육군
34186,413,MCX0015,1,6178,***,엔진오일 등 16종 구매,MCX,자운대근무지원연대,2019-03-11 11:00:00,H9CAC,성영,설은영,인천광역시 남동구 만월북로49-0 (간석동),88.005,18039493.0,"3종, 9종","엔진, 오일",국방부직할
34187,3,SFH0028,1,5729,***,등기구 등 45종 구매 납품,SFH,제9196부대,2019-03-11 11:00:00,BCFAD,주식회사 삼성육운,이미자,"인천광역시 남구 주안로 108, 경향프라자 401호(주안동)",88.5444,11768195.0,4종,등기구,해병
34188,2,LMZ0002,1,5796,***,19년 영내자증식용 떡 및 생일자케이크 구매,LMZ,제2236부대,2019-03-11 11:00:00,F4094,소당식품,김용호,강원도 춘천시 동내로103-13 (동내면),89.7715,41032000.0,1종,떡,육군
34189,2,LHZ0001,1,5583,***,19년 영내자 떡 및 케이크 구매,LHZ,제5767부대,2019-03-11 10:30:00,F3DC9,농업회사법인주식회사 시루와 떡메,최찬화,강원도 춘천시 춘천로389-0 (후평동 293-3),89.3084,49148132.0,1종,떡,육군
34190,38,SCF0089,1,6327,***,양극조립체 등 4종,SCF,해군군수사령부,2019-03-11 10:30:00,I5F27,반석상사,이현숙,"강원특별자치도 동해시 청운1길29, 29동 603호(동회동, 동회동현대아파트)",88.0281,3283700.0,9종,조립체,해군
34191,29,SCF0091,1,6334,***,"탐지기,가스용 등 8종",SCF,해군군수사령부,2019-03-11 10:30:00,H89F5,동해종합상사,김남현,"강원특별자치도 동해시 효자로572-1 (쇄운동), 102동 806호",88.1883,2603150.0,"3종, 7종","가스, 탐지기",해군
34192,566,SCQ0045,2,4846,***,허브하우징 등 19종 구매,SCQ,제9911부대,2019-03-11 10:30:00,GF98C,케이에스유통,경금순,충청남도 예산군 예산읍 창소서두물길19-4,88.0098,20706600.0,미분류,,해병
34193,110,SCH0026,1,6350,***,진행문서화일 등 751종,SCH,해군작전사령부,2019-03-11 10:30:00,HD06E,주식회사 경진테크,권진성,경상남도 창원시 성산구 상남로67-0 (상남동),88.1063,29791200.0,2종,문서,해군
34194,201,SFG0038,1,6340,***,배터리 등 79품목 구매,SFG,제9181부대,2019-03-11 10:30:00,H199D,피엠코리아,김은미,"경기도 포천시 소흘읍 호국로287번길9-24, 2-202",88.0012,13484800.0,9종,배터리,해병
34195,371,SCF0012,1,6366,***,통닭박스 등 10종,SCF,해군군수사령부,2019-03-11 10:30:00,HED41,유어스 컴퍼니,이춘복,"경기도 고양시 일산서구 중앙로1560, 303-21호 (대화동, 다산스카이빌)",88.0001,7351600.0,1종,닭,해군
34196,650,SFG0039,1,6351,***,세탁기 구매,SFG,제9181부대,2019-03-11 10:30:00,EAD28,흥진사,전옥녀,"경기도 가평군 북면 백둔로560번길3, 1층",88.0003,45058650.0,2종,세탁기,해병
34197,25,SCR0011,1,6138,***,제트스트림볼펜 등 206종,SCR,해군제3함대사령부,2019-03-11 10:30:00,ICE85,무안유통,김형균,전라남도 목포시 삼학로18번길6(상락동1가),88.0366,3522360.0,2종,볼펜,해군
34198,25,SCR0010,1,6116,***,로케트건전지 등 393종,SCR,해군제3함대사령부,2019-03-11 10:30:00,I90C6,동원샘물유통,서준호,전라남도 영암군 삼호읍 대불산단1로166-9,88.0628,20064400.0,9종,전지,해군
34199,8,HCF0001,1,5007,***,수직선반 구매,HCF,공군군수사령부,2019-03-08 14:30:00,A4FD3,(주)오성인피니티,김희숙,"서울특별시 강남구 남부순환로365길 5, 중명 213(도곡동)",84.208,240790000.0,미분류,,공군
34200,2,EGC0003,1,50,***,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),2019-03-08 14:00:00,2794F,안전공업(주),손주환,대전광역시 대덕구 문평서로17번길 79(),85.4798,456950000.0,"4종, 7종","밸브, 함정",국방부직할
34201,3,EGCE001,1,80,***,잭 박스,EGC,함정계약팀 (구:19.09.16),2019-03-08 14:00:00,2313F,광성전기(주),김상도,부산광역시 사상구 대동로121-14 (학장동),88.34,41877000.0,미분류,,국방부직할
34202,8,EGG0005,1,3033A,***,19년 K-4 장치대,EGG,유도무기계약팀 (구:19.09.16),2019-03-08 14:00:00,2157F,평화정밀,조현배,부산광역시 강서구 미음산단3로120-0 (미음동),86.2038,156880000.0,7종,장치,국방부직할
34203,2,LCK0009,1,5218,1,"19년 영내자 증식(떡, 케이크) 구매",LCK,수도방위사령부,2019-03-08 13:00:00,GCC25,사군자식품,박서연,경기도 양주시 남면 은남로53-33,92.4597,10050.0,1종,떡,육군
34204,2,LCK0009,1,5218,2,"19년 영내자 증식(떡, 케이크) 구매",LCK,수도방위사령부,2019-03-08 13:00:00,GCC25,사군자식품,박서연,경기도 양주시 남면 은남로53-33,88.4232,1006.0,1종,떡,육군
34205,2,LBB0003,2,5777,1,19년 취사용 LPG 계약,LBB,육군제7789부대,2019-03-08 11:00:00,BA4DD,신성가스공업(주),우국환,경기도 파주시 문산읍 통일로 1708(),89.2575,905.0,3종,LPG,육군
34206,97,SDG0008,1,6207,***,카트리지 등 127종 구매,SDG,제2002부대,2019-03-08 11:00:00,ID8B7,엠제이코리아,윤지상,"인천광역시 계양구 아나지로332, 202동 306호(작전동, 우림카이저팰리스2단지)",88.0121,20681020.0,미분류,,해군
34207,14,LGR0002,1,5596,***,"2차 부대구매(의약품, 장비운영소모품 등)",LGR,제1288부대,2019-03-08 11:00:00,E6533,온케어메디홀주식회사,유민재,충청북도 청주시 흥덕구 상신로77번길16(상신동),94.4987,22845000.0,8종,의약품,육군
34208,154,SFL0023,1,6195,***,슬리퍼 등 6품목 구매,SFL,제3283부대,2019-03-08 11:00:00,HB0C8,진경유통,김경숙,"경상북도 영천시 충효로147, 313동 1403호(야사동, 주공아파트)",88.0074,11766700.0,미분류,,육군
34209,2,LBB0003,1,5777,1,19년 취사용 LPG 계약,LBB,육군제7789부대,2019-03-08 11:00:00,BA4DD,신성가스공업(주),우국환,경기도 파주시 문산읍 통일로 1708(),89.2575,905.0,3종,LPG,육군
34210,581,UMM0096,1,4949,***,서바이벌 훈련용 페인트볼 구매(20196031-A),UMM,국군재정관리단,2019-03-08 11:00:00,I70F2,주식회사 오에스팜,김시남,"경기도 오산시 내삼미로79번길19, 501호(수청동, 광장프라자)",87.9957,139764270.0,4종,페인트,기타
34211,135,UMM0098,1,3682,***,산소포화도 측정기 1품목 구매(물품)(20196018-A),UMM,국군재정관리단,2019-03-08 11:00:00,EC6D5,주식회사 더그린,김영심,서울특별시 영등포구 도신로19길 8(),87.9963,50531000.0,"2종, 3종, 7종","물품, 산소, 측정기",기타
34212,54,UMM0097,1,3185,***,'19년 표창장 표지 제조납품(20196019-A),UMM,국군재정관리단,2019-03-08 11:00:00,G0DF8,주식회사 한일기획,황명순,충청북도 충주시 목행초길7-0 (목행동)  2층,88.0247,243287000.0,2종,표지,기타
34213,91,LCN0019,1,5651,***,19년 1학기 교과서(3차) 구매,LCN,육군사관학교,2019-03-08 11:00:00,HC429,더엣지,이경범,"서울특별시 영등포구 양산로193, 206호 (영등포동7가,남양빌딩)",90.04,15955570.0,2종,교과서,육군
34214,430,HDM0014,1,5802,***,"(19-0019, 0022)타이어",HDM,공군제17전투비행단,2019-03-08 10:30:00,I5EA7,주빈상사,김혜정,"경기도 고양시 덕양구 유산길17번길34, 105동 B01호(내유동, 경도그린타운)",87.9973,23156615.0,9종,타이어,공군
34215,74,SFM0032,1,6050,***,"특수봉인지(청색, 적색) 구매",SFM,제3170부대,2019-03-08 10:30:00,F21A7,우리디지털테크,김성희,경상북도 포항시 북구 법원로51번길15-0 (장성동),88.0017,13160730.0,미분류,,육군
34216,51,SFM0029,1,6037,***,워킹스탭 등 4종 구매,SFM,제3170부대,2019-03-08 10:30:00,H773F,진솔루션,하성진,경상북도 포항시 북구 아치로55번길18-0 (우현동),88.0361,3513850.0,미분류,,육군
34217,32,LFC0006,1,6210,***,난방설비 보수자재 제조설치(1-10차),LFC,육군훈련소,2019-03-08 10:30:00,HDC7A,다온,이영희,충청남도 서산시 고운로328-0 (잠홍동),88.1944,46334000.0,4종,보수,육군
34218,133,LFC0005,1,6209,***,의료기재 64종 구매(19-3차),LFC,육군훈련소,2019-03-08 10:30:00,IBD49,주식회사 세종제이테크,김정숙,세종특별자치시  조치원읍 죽림로45-0,88.0431,9889000.0,8종,의료,육군
34219,66,LFC0004,1,6208,***,세면주머니 구매,LFC,육군훈련소,2019-03-08 10:30:00,HEBA5,나래,김경숙,충청남도 천안시 서북구 북일로21-0 (두정동) e편한세상 두정3차 105동 403호,88.0013,23767890.0,미분류,,육군
34220,16,HCC0023,1,5947,***,조속기 등 16품목,HCC,해군제1수리창,2019-03-08 10:30:00,E68A5,삼동유통상사,김성준,강원특별자치도 동해시 동해대로5054 (효가동),88.061,6793610.0,미분류,,해군
34221,12,HCC0024,1,5951,***,석영창 등 10종,HCC,해군제1수리창,2019-03-08 10:30:00,I55DA,금성종합상사,김효식,강원특별자치도 동해시 서동로721-6 (신흥동) 1층,88.1684,3457700.0,미분류,,해군
34222,11,HCC0025,1,5952,***,디스플레이 유닛 등 2품목,HCC,해군제1수리창,2019-03-08 10:30:00,IDBF5,지원종합상사,심지선,강원도 동해시 송정2길21-0 (송정동),88.215,3106800.0,미분류,,해군
34223,74,SCL0031,1,6158,***,도서(알기 쉬운 회로이론(4판) 등 33종 구매,SCL,해군사관학교,2019-03-08 10:30:00,F69C0,에이엔디,진랑근,경상남도 창원시 마산합포구 중앙동1가2-10번지,90.0047,25563600.0,"10종, 2종",도서,해군
34224,17,SFG0037,1,6191,***,액자 등 17품목 구매,SFG,제9181부대,2019-03-08 10:30:00,ED820,이즈컴넷,김창범,경기도 연천군 청산면 학담로107번길12-2,88.2073,980000.0,미분류,,해병
34225,635,SFG0036,1,6189,***,도서(어떻게 원하는 것을 얻는가)등 14종 구매,SFG,제9181부대,2019-03-08 10:30:00,I7CC2,비퍼블릭,김동일,"인천광역시 연수구 먼우금로19 (동춘동, 동남아파트) 103동 303호",90.0015,14901422.0,"10종, 2종",도서,해병
34226,3,SDL0020,2,4912,***,의약품(속시나제정 등 38종) 구매,SDL,재경근무지원대대,2019-03-08 10:30:00,G69F8,(주)영원파마,김평섭,서울특별시 중랑구 중랑천로150-0 (중화동)3층,89.9003,2706334.0,8종,의약품,육군
34227,10,SCL0030,1,6076,***,전기온수가열기 구매,SCL,해군사관학교,2019-03-08 10:30:00,H751B,진성,신진업,경상남도 창원시 의창구 대산면 봉강가술로519-0 번지,99.616,662320.0,7종,가열기,해군
34228,8,SDQ0009,1,6154,***,스위치 유닛 등 6종,SDQ,해군제2수리창,2019-03-08 10:30:00,E8E46,동진상사,윤영현,"경기도 평택시 평택5로34번길48, 402호(합정동)",93.1744,9414000.0,4종,스위치,해군
34229,62,HCR0008,1,6167,***,수송대대 - 항공기 지원차량 타이어 등 4품목 구매,HCR,공군제15특수임무비행단,2019-03-08 10:30:00,H08BA,조인,이정배,경기도 양주시 옥정로200 (옥정동) 5층 506-71호,88.6071,17833800.0,9종,타이어,공군
34230,334,LNG0003,1,6139,***,작전용 케노피천막 등 15종 구매,LNG,육군 제1군단,2019-03-08 10:30:00,ID2D1,작은불꽃,이준기,경기도 수원시 장안구 연무로13번길31-5 (연무동),88.0144,14780931.0,2종,천막,육군
34231,135,SFM0031,1,6046,***,만능크리너 등 93종 구매,SFM,제3170부대,2019-03-08 10:30:00,I3D1D,최고상사,최종련,경상남도 창원시 진해구 태평로19 (태평동) 2,88.0172,14205500.0,2종,크리너,육군
34232,13,HCC0026,1,5954,***,전접봉 등 18품목,HCC,해군제1수리창,2019-03-08 10:30:00,H914D,정우종합건자재,윤정우,강원도 동해시 효자로709 (효가동),88.002,3005443.0,미분류,,해군
34233,10,SFC0033,1,5871,***,기념품(기능성 텀블러 등 2종) 구매,SFC,제9691부대,2019-03-08 10:30:00,G6394,디에스상사,송다슬,"경기도 고양시 덕양구 삼원로51, 6층 626호 (원흥동, 고양원흥지식산업센터)",88.2394,6471717.0,10종,기념품,해병
34234,5,SCF0069,1,5931,***,콜드 파이어 등 2종 구매,SCF,해군군수사령부,2019-03-08 10:30:00,CF391,주식회사우성테크,김일식,경기도 광주시 옥토골길 33-16(),89.8302,13599180.0,미분류,,해군
34235,21,SCF0072,1,3926,***,저장제 725EA 구매,SCF,해군군수사령부,2019-03-08 10:30:00,HE871,주식회사 복은,김령은,"경상남도 창원시 진해구 용원북로17번길15-0 (용원동, 가온빌 101호)",88.1095,26182900.0,미분류,,해군
34236,105,SCF0073,1,3250,***,운송 및 저장용기 케이블용 등 2종 구매,SCF,해군군수사령부,2019-03-08 10:30:00,I7FE7,대진테크,박대웅,부산광역시 강서구 미음국제5로다길31 (미음동),87.9962,77133345.0,2종,케이블,해군
34237,12,SCF0057,1,2544,***,"구명식량 10,000BX 구매",SCF,해군군수사령부,2019-03-08 10:30:00,IF5BF,유한회사 나라찬,장현주,전라남도 영광군 영광읍 물무로110,88.0302,48555550.0,1종,식량,해군
34238,4,SCF0071,1,2271,***,결속가락지 등 4종 구매,SCF,해군군수사령부,2019-03-08 10:30:00,ID5E7,주식회사 스마트론에어,정성수,경기도 화성시 남양읍 고향의봄길282번길83-0,88.6543,9152284.0,미분류,,해군
34239,26,SCF0065,1,1854,***,반투막 166EA 구매,SCF,해군군수사령부,2019-03-08 10:30:00,I63A8,알파유통 주식회사,정승호,"제주특별자치도 제주시 연북로21, 1609호 (노형동, 에코에비뉴)",88.0916,42668350.0,미분류,,해군
34240,4,SCF0077,1,1750,***,결합판 등 9종 구매,SCF,해군군수사령부,2019-03-08 10:30:00,HB064,나우통상,정평길,경상남도 창원시 진해구 용원동로320 (용원동),89.0769,12326000.0,4종,합판,해군
34241,2,SCF0075,1,1009,***,주파수카운터 1EA 구매,SCF,해군군수사령부,2019-03-08 10:30:00,CCD4D,(주)케이텍시스템,문영준,"부산광역시 해운대구 센텀북대로60, 414 (재송동, 센텀 아이에스타워)",93.6962,5170000.0,미분류,,해군
34242,82,MDR0001,1,5882,***,`19년 1분기 전산운영용품 구매 사업,MDR,제9965부대,2019-03-08 10:30:00,I607A,씨앤케이텍스(C&K TEX),장우성,"인천광역시 미추홀구 인주대로57번길17, 1001호(숭의동, 삼성타워)",88.0136,20668000.0,"10종, 2종","사업, 전산",육군
34243,7,SCF0005,1,3684,***,잠수함(SS-Ⅱ) 통신마스트 유압실린더 정비,SCF,해군군수사령부,2019-03-07 13:30:00,I9F6D,주식회사 토탈마린솔루션,이치호,부산광역시 기장군 장안읍 명례리명례산단4로 69,88.4889,118900000.0,9종,정비,해군
34244,10,LDH0235,1,5571,***,브러쉬등41종 구매,LDH,육군종합정비창,2019-03-07 13:00:00,I37C6,석주산업,이경희,부산광역시 사상구 사상로233번길12-0 (괘법동) 701호,88.0696,30085460.0,미분류,,육군
34245,4,LDH0253,1,5695,***,탈지제등4종 구매,LDH,육군종합정비창,2019-03-07 13:00:00,FAAE4,주식회사 청운이화학,신철기,경상남도 창원시 마산합포구 산호동204-16,95.4025,12620000.0,미분류,,육군
34246,10,LDH0252,1,5693,***,레진코라셋등6종 구매,LDH,육군종합정비창,2019-03-07 13:00:00,I8041,주식회사 옐로우커머스,김복희,경기도 하남시 미사대로510 (덕풍동) 아이에스비즈타워 636호,88.2373,31742400.0,미분류,,육군
