입찰명
"(긴급)작동기,유압식-공기식,회전형 등 19종 구매"
"(긴급)제어장치,인터페이스용 등 3종 구매"
"(긴급)시일,평면형 등 11종 구매"
"(긴급)밸브,조절용,유압식 등 17종 구매"
"(긴급) 양극, 부식방지용 등 7종"
"(긴급) 밸브, 글로브형 등 32종"
(긴급) 레귤레이터 등 3종
"여과재, 공기조절용 등 10종 구매"
개스킷 등 25종 구매
고속정 이동 휀다 등 2종 구매
"군악, 의장 백색예식장갑 5,988PR 제조"
T자관 등 12종 구매
"슬링, 원형 등 2종 구매"
"링, 지지용 등 17종 구매"
"(긴급)페룰,압축용,튜브이음용 등 56종"
누설탐지기 등 21종 구매
M48전차 볼베어링 등 12종 구매
23-2차 전산소모품 구매
23-122 무선화면공유기 등 2종
바리케이드 등 2종 구매
23-덕-개념 도서류 구매
23-M-화상회의체계 교체(리스물건)
23-F-위대장용 내시경 구매
23년 7~9월 식자재 다수품목 단가계약
(23군책-물품027)00부대 탑승식 습식청소차 구매
'23년 정비피복 제조
23년 축성도구 구매 납품
더블에이 복사용지A4 등 540품목 구매(도서지역)
23년 예비군 육성지원(야전배낭) 제조
23년 재해복구자재 구매 2차
프론트 브레이크 패드 등 124종 구매
액상입자계수기 1종(23-042)
23년 대대급 안전물자 세트 구매
＇23년 재난 및 안전관리(화재진압장비) 구매(납품)
"다기관,공기배관용 등 15종 구매"
23-2차 전산운영용품 구매
아연도금 앵글 화스너(23-062)
"조준장치(81mm박격포-Ⅱ,120mm자주박격포용)"
'23년 탑승식 청소차 구매
발칸 장치대 구매
K9자주포 베어링 등 8종 구매
23년 전반기 정비장비 예비부품 구매(필터류)
발칸 회로카드조립체 구매
발칸 핀 등 16종 구매
발칸 표시기용 등 2종 구매
발칸 패드 등 26종 구매
교정간격 부품류
위-59 CCTV 서지보호기 자재구매
'23년 2분기 전산운영용품 구매
'23년 폭염응급키트 구매
"밸브,솔레노이드용"
"스프링,지지용"
경호용 방탄가방 8EA구매
(236104-C) 화재 및 화학기호판 8종 제조
(236179-B)재난구조장비(발전기 등 11종) 구매
(236152-F)이동식 자동영상속도측정기 구매
23년 25파운드 연습탄
23년 천궁 유도탄 팔레트
여자축구부 훈련용품(축구화 및 하계용품 23종)구매
개스킷 및 시일세트 등 3종 구매
카본브러쉬 등 2종 구매
개스킷 등 8종 구매
"케이블조립체, 특수목적용, 전기용 구매"
"시일조립체, 굴대용, 용수철부하식 2종 구매"
연결소켓 등 17종 구매
23-05-144 동물용 진단용 엑스선장치 구매
23년 렌탈프린터 임차 용역
Front Surface Mirror Head 등 102종
메티마졸 정 5mg 등 32종
20비 23-85 T-50 OFP 개발장비
의무장비-전자동정제분류포장기
의무장비-멸균소독기중형 전기식
사령부 노후전기시설 개선 관급자재(변압기)
K계열 궤도장비 부품류
'23년도 1분기 전산(프린터) 소모품 구매
K21장갑차 탱크 연막 발사대용 등 2건 구매
발칸 와셔붙이나사 등 16종 구매
발칸 손잡이 등 21종 구매
교육장비 구매
23-N-가스히트펌프 구매
23-D-체력단련장 골프카트 배터리 구매
(236056-B)23년 마일즈장비(쌍방훈련) 제조
23-F-칼라 사진 인화기 구매(239058-H)
23년 차륜정비장비 구매
23년 의무장비(슬라이드 가온기) 구매
"23년 삼각대,사격통제기구용"
암로발탄 정 등 125종 구매
23-57호 반투명홀더 등 575종 구매
T자관 파이프 튜브와 호스연결용 등 13종 구매(082)
오링 등 7종 구매(080)
"고무펙킹 등 52종 구매(078, 079, 081, 083, 084)"
2분기 교육훈련 자산취득비
소방갈퀴 등 26품목 구매(도서지역)
"전장관리체계(ATCIS, KJCCS) 용품비 구매(23-067)"
특정지역 경호물자류 구매(23-75)
23-58호 안전커터 등 762종 구매
23-59호 결재판 등 749종 구매
23-3차 대테러장비 수리부속(MP9)구매
물티슈 등 74품목 구매
복사용지 등 158품목 구매
희망파일 등 382품목 구매
통합감지장비 확보사업
간부숙소비품(에어컨) 구매설치
"간부숙소비품(세탁기,냉장고) 구매"
군사경찰 헬멧 제조
전차용 표적 및 표적꽂이
수공구 구매
전반기 정비장비 예비부품 구매(궤도장비류)
K9자주포 패킹 등 20종 구매
K9자주포 밸브등2종 구매
K9자주포 리듀서 등 8종 구매
K9자주포 나사(9221) 등 29종 구매
"K9자주포 끈,세폭띠형 등 20종 구매"
K77지휘차 회로카드조립체 구매
K77지휘차 호스 등 16종 구매
K77지휘차 와셔 등 26종 구매
K77지휘차 스프링 등 12종 구매
K77지휘차 개스킷 등 6종 구매
탄약 지환통류
우산 등 2종 구매
23-N-해수배수펌프 제조
(236162-D)전곡석미아파트 싱크대 제조 설치
(236174-D)신앙상징물 4종 구매
(237018-F)장비운영소모품(방사선) 17종 구매
23년 야간투시경 제조ㆍ납품
신형 항공 연막통
[천궁 유도탄 부품]너트 등 33종
'23년 폭염응급키트 구매
(지통-3) 23년 2분기 전산운영용품 구매
[23-0092] 독신자숙소 비품
ABL9 카트리지 등 4종
휴대용 복합가스측정기 1대 구매
"사다리(가정용, 쿠션형) 등 57종 구매"
23년 통신장비 전관방송용 앰프 구매 계약
예비군 육성지원사업 개인천막 구매
23년 1차 전산운영용품 구매
TV 받침대
산소마스크 등 47종
수중랜턴 등 7종
사령부 노후전기시설 개선 관급자재(개폐기)
산소분석기 구매 설치
낫 등 59종 구매
'23년 2분기 전산운영용품 구매
(긴급)대기용 활성탄 등 27종
"(긴급) 등, 경보용 등 5종"
(긴급) 입구 샤프트 씰 등 3종
"(긴급)밸브,유량조절용 등 25종 구매"
청소용릴호스 133EA 구매
0함대 상가대 외주정비
이중압력게이지 등 8종 구매
'23년 경축특식(제헌절) 글레이즈드 도넛 제조/구매
덮개 조립체 등 해성 수리부속류
K계열전차 포신 부품류(구매)
'23년 전반기 신규 임용 예비군지휘관 근무복류 제조
(화공) 실란트 실리콘접착제 구매
(정수) 차아염소산소다 등 2품목 구매
23년 저고도탐지레이더 수리부속(구매)
볼베어링(구매)
축전지식 의전차(카트) 2대 구매
23-N-해상방송시스템 구매
23-D-디지털컨텐츠 위변조 분석시스템 구매
"(236133-C) 케이블, 전화기용(야전선) 및 방차통 구매"
"23-F-분석기,스펙트럼용 2종 구매(239034-H)"
악성코드 수집분석체계 라이선스 구매
23년 사이버 침해사고 조사도구 SW 라이선스 구매
23-H-42 전원공급기(B-9) 구매
23년 기타유지물자 구매
젤 손목받침대 등 184종 구매
스테플러침 등 477종 구매
벽걸이형 냉난방기(5대) 구매설치
(지통-2) 사이버지식정보방 소모품 구매
전투부상자처치 교보재 구매
'23-2차 간부숙소 노후비품 에어컨 구매
'23-1차 간부숙소 노후비품 에어컨 구매
전투용 응급처치키트 구매
23년 폭염대비 장비 및 물자구매
23년 1분기 전산운영용품 구매
제재목 등 4품목 구매
축전지 구매 설치
매트 구매 설치
00함 실시간 상황공유체계 구축
"잠수함(SS-Ⅰ, II) 축전지 감시센서 정비"
(긴급)실내 온도조절기 등 8종 구매
(긴급)기화기 조립체 등 49종 구매
"(긴급)고무판,고화식 등 26종"
"(긴급)비계,버팀대용 등 22종"
"(긴급)철선,비 전기용 등 5종"
"(긴급)바,금속제 등 65종"
"(긴급) 스위치, 압력식 등 18종"
"(긴급) 유리,가열기,사각형 등 5종"
(긴급) 유압 솔레노이드 밸브 등 22종
"(긴급)호스,금속제 등 58종"
"(긴급)잉곳,주석-청동용 등 4종"
(긴급)폴리퍼티 등 17종
"항법세트, 위성신호용 1종 구매"
위성수신기 1종 구매
"계전기, 열조절용 등 11종 구매"
'23년 함정 비행갑판 안전망 개조 외주정비
볼트 등 25종 구매
"칼, 특수작전용 163EA 구매"
"노즐, 연료 분사용 등 2종 구매"
"간격유지기, 봉합식 1종 구매"
"필터-건조기, 냉동용 등 4종 구매"
‘23년 함정 노후설비 교체 정비
구조함 함수/함미 크레인 외주정비
23년 산불화재진압장비 구매
23년 비호 전력변환기
라벨테이프 등 570종 구매
23-1차 공기청정기 필터 구매 계약(직접생산업체)
23-2차 5378부대 전산운영용품 구매
취약점 진단도구 라이선스 구매
'23년 정비피복(하계정비복 등 4종) 제조 납품
"K200 나사, 기계용 등 29종 구매"
"K200 와셔, 잠금식 등 11종 구매"
K200 오-링 등 14종 구매
K200 베어링류 4종 구매
K200 너트 등 17종 구매
(236165-C)GOP 노후배관 교체(열선) 관급자재 구매
(237114-F)방수배낭 구매
23년 의무장비(수욕기 일반용(사지용)) 구매
정수장비부품
23년 국가기술검정 실기시험 재료비 구매
23-56호 복사용지 등 32종 구매
23-55호 블랙볼펜 등 617종 구매
"필라멘트,아이보리색 등 11종, 3D프린터 자재 구매"
'23년 6~9월 부대조달 부식(콩나물) 구매
2023년 석면취급용 보호물품 7종 구매
"철판 등 49종, 소형 제설차 원자재"
삽 등 9품목 구매(도서지역)
도서(메리골드 마음 세탁소 등 24품목)구매(도서지역)
23-1차 공기청정기 필터구매
천마수리부속(링류)
K계열 궤도장비 부품류(사전의향서)
시험세트 전기회로용
아파치 헬기 창정비개발 소요자재 제조
"간, 조준용"
공무직 피복 및 안전용품(춘추점퍼 등 6종) 구매
시설보수자재(페인트 붓) 등 103종 구매
00지역 출입통제체계 장비 구매 설치
[부산광역시]지역방위대대 총기치장박스 구매
(236085-C) 국가기술자격검정용 3톤 지게차 구매
23-D-마트 냉난방기 구매
(237173-C) 건식 잠수복(잠수물자) 구매
(236123-C) 전관방송시스템 교체
"23년 장비커버류(기동,총포)"
23년 신궁 부품(구매)
집행잔액 사업(포장) 준비자재 구매
23-1차 포장 및 치장재료 구매
23-1차 롤테이너 등 7개 품목 구매
23년 사이버지식정보방 소모품 구매
[23-C32]23년 축성도구 구매계약
23-95 복지비품(휴게실 테이블 등 32종) 구매
[23-C33]폭염대비장비 구매계약
연료필터 등 132종 구매
2023년 군장병 체육용품 구매
간부숙소 체력단련기구 구매(23-5차)
'23년 정비피복 안전물자(안전화 등 4종) 구매
산불진화복 48벌
공기청정기 필터 구매
"[KT-1 시뮬레이터 부품]램프,제논식 구매"
2023 국군수도병원 특수수술재료(수술재료2) 구매
2023 본조달 의무장비 치과용 집진기 구매
2023 특수수술재료(골이식재료2 BIO BMP)구매
23-103 그래픽작업용컴퓨터 등 5종
23년 (T-50) 덮개조립체 제조
"23-119, 120 수송대대, 군차량 수리부속 및 타이어"
23년 10차 장비운영소모품 구매
22년 의무비품 구매 2-3차
RFID 안전순찰 단말기 등 2종
23-D-동력계산대 3종 구매설치
23-D-체력단련장 피복 제조
23년 감정재료 구매(23-3차)
유전자 감정재료 구매
00부대 울타리 설치공사 제조납품
23년 11차 장비운영소모품 구매
"호스조립체,비금속제 2종 구매"
바디캠 구매 납품
'23년 1차 전산운영용품 구매
"호이스트,체인식 등 7종"
"체인,블록형 등 5종"
"펌프,오일 등 2종"
병영도서관 도서 구매(C015)
"20비 23-30, 31, 32 오실로스코프 장비 등 3종"
Carbon Skid Pipe for M690 등 23종 구매
'23년 교관용 참고도서(챗GPT 교육혁명 등 4종) 구매
23년 폭염대비장비·물자 구매계약
안면보호구 등 3종 구매
도시락 용기 등 4종 구매
각대봉투 등 134종 구매
(계근단) 이발소 이발대 등 7종 구매
에어컨 설치 등 3품목 구매
써보니 접지개별 스위치부착 6구 멀티탭 등 57종
피부광학치료기 구매
소독기 중형 전기식 구매
"(긴급)접촉자 세트,자기 접촉자용 등 7종 구매"
(긴급)월넛 25×2400×200 등 8종
"(긴급)잉곳,구리 1종"
(긴급)전동기-변속기 1종
(긴급) 스트라이커 플레이트 등 37종
"(긴급) 작동기,유압식-공기식,회전형 1종"
수영자이송정 축전지 1종 구매
디지털 적외선 온도 측정기 2EA 구매
"천마, 신궁 유도탄 군직정비용 수리부속 제조"
천마유도탄 군직정비용 수리부속(리테이너) 제조
'23년 제헌절 경축특식(글레이즈드도넛)구매
'23년 부처님 오신 날 경축특식(훈제닭다리)제조/구매
[패트리어트차량 부품]필터 엘리먼트 유체용 등 20종
리테이너류
터미날(축전지용)
23년 K계열 소화기 부품류
23년 120밀리 적재훈련탄(K1A1전차용)
"K9자주포 클램프,호스용 구매"
상부 몸체 등 49항목 구매(일장)
"표시기,시간 합계식 등 6항목 구매(일장)"
조향장치조립체 등 1항목 구매(일장)
송풍기류
제23-4-4차 어린이집 교재교구 및 교구장 구매
23년 병사식당 식자재(육류) 납품
도서(김미경의 마흔 수업 등 63종) 구매
도서(왕으로 산다는 것 등 13종)구매
차단기 케이블 릴 등 32종 구매
(236125-E) 155밀리 탄두 팔레트 5종 제조
(236124-B)155밀리 추진장약 팔레트 5종 제조
(236126-E) 4방향 차입식 팔레트 4종 제조
(236175-D)체력단련장 운영용 카트 배터리 5종 구매
(23G123-A)기록관리시스템 교체사업 금융리스
(237109-B) 치과재료 166종 구매
(237016-D)장비운영소모품(병리6) 90종 구매
(237020-D)장비운영소모품(외과2) 37종 구매
(237111-D)병리재료 84종 구매
(237095-C) 연구활동 재료(초자) 구매
"(236065-C) 반창고,일회용(살색) 등 5품목 구매"
'23-2차 전산운영용품 구매
'23년 군 오수처리시설 물품구매
23년 보조전원공급기(30mm차륜형대공포용)
위장차단 체계용 지지대
케이블 및 배선장치류
"23-A-20 부속품키트, 시험세트용"
23년 공기청정기 필터 구매
열화상 카메라 구매
대대급 안전물자 세트 구매
폭염응급키트 구매
예비군 육성지원사업 방한장갑 구매
냉난방기 1대 납품(설치)
유성펜 등 10종 구매
스팀청소기 4대 등 2종 구매
군항지역 수목병해충 방제약품 구매
메모홀더 등 81종 구매
복사용지 A4
대량유류 저장시설 누유 항공유설비 설치납품(C-17)
